,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
8,8,8,"["" ( Catherine takes a swab of Ty Hawkins ' bed . )"", ' ( She picks up the bat and looks at the knob at the base of the bat handle . )', ' ( She swabs the head of the bat . )', ' ( She puts the bat down and tests it . )', ' ( Negative . )', ' ( She looks at the swab . )', ' ( Catherine removes the sheets off the bed . )', ' ( Camera pulls back out of the bedroom through the bedroom window and out of the house ... )', "" ( ... where Nick is standing with his camera to take a photo of the shoe print in the dirt just outside Ty Hawkins ' bedroom window . )"", ' ( He puts the ruler aside and puts a metal ring around the shoe print . )', ' ( He smashes the bag of plaster and pours it over the shoe print . )', ' ( Nick stands up . )', ' ( Camera zooms back into the house through the bedroom window ... )', ' ( ... where Catherine is standing near the shelves dusting them for prints . )', "" ( Nick has found the word 'BRAT ' written on the bedroom window . )"", ' ( He dusts it . )', ' ( Inside , Catherine dusts the window jalousies . )', ' ( Outside , Nick dusts the word on the window glass . )', ' ( He leans in close and snaps a photo of it . )', ' ( Catherine walks into the utility room and opens the washer . )', ' ( She takes out some bed sheets and other clothing . )', ' ( She uses an ALS on the clothes and finds some urine stains on the clothing and the bed sheets . )', ' ( Nick walks over to the trash bins . )', ' ( On the ground are some heavy lead pipes . )', ' ( He snaps photos of it . )', ' ( He picks one up and looks at the treading at the bottom . )', ' ( He puts the pipe down and snaps a photo of it . )', ' ( Catherine opens the back of their SUV . )', ' ( She takes her sunglasses off . )', ' ( Nick walks up to her carrying a lead pipe . )', ' [[Nick]] found a pile of pipes by the side of the house ; one seems to be missing', ' [[Nick]] this is an exemplar of a possible murder weapon', "" [[Nick]] and i cast a shoe impression just outside the kid 's bedroom window"", ' [[Nick]] also some graffiti on the window -- b-r-a-t. maybe somebody had it in for the kid', ' ( Catherine slips her jacket on . )', ' [[Catherine]] well , i bagged the bloody sheets from the bed', ' [[Catherine]] found boxers , a t-shirt and a fitted sheet in the washer', "" [[Catherine]] als 'd for blood , found urine"", ' [[Nick]] mm', ' [[Nick]] well , whoever killed the boy knew how to get in and out of this house without waking the family', ' ( Catherine closes the back door . )']",0,None,0,0,Murder,0.9274899363517761,1
15,15,15,"[' ( Nick sits across the table from Matthew Hawkins . )', ' ( Matthew puts his shoe on the table for Nick . )', ' ( Det Cavaliere starts in on Matthew . )', "" [[Det._Chris_Cavaliere]] you 're not fooling me , kid"", ' [[Det._Chris_Cavaliere]] the second i laid eyes on you , i knew how it went down', "" [[Det._Chris_Cavaliere]] you took a pipe from the backyard , you went into ty 's bedroom , and while he was sleeping , you beat his brains to a pulp"", ' ( Nick glances at Det Cavaliere . )', "" [[Det._Chris_Cavaliere]] now , what the hell 's wrong with you , kid ?"", ' [[Det._Chris_Cavaliere]] your little brother is dead', ' [[Det._Chris_Cavaliere]] what did he ever do to you ?', ' ( Matthew looks at Nick . )', "" ( Det Cavaliere gets in Matthew 's face . )"", "" [[Det._Chris_Cavaliere]] now , do n't look at him"", "" [[Det._Chris_Cavaliere]] he ca n't help you"", ' [[Det._Chris_Cavaliere]] nobody can help you', "" [[Det._Chris_Cavaliere]] you 're going to prison"", ' [[Det._Chris_Cavaliere]] and at fourteen , that means life', "" [[Det._Chris_Cavaliere]] i 'm talking to you , you little ... !"", ' ( Matthew jumps . )', ' ( Nick interrupts him . )', ' [[Nick]] detective ... can i have a word with you outside , please ?', ' ( Nick and Det Cavaliere leave the room . )']",0,None,0,0,Murder,0.899723470211029,1
29,29,29,"["" ( Lights flash from the officers ' parked cars . )"", ' ( An officer gets out of his car and hurries across the grass . )', "" ( Nick and Warrick rush across the grass over to the homeless man 's tent hidden in the brush . )"", ' ( Officers reach in and pull the homeless man out . )', ' [[Walter_(homeless_man)]] what ?', ' [[Walter_(homeless_man)]] hey !', ' [[Walter_(homeless_man)]] stop it !', ' [[Officer]] come on !', ' [[Officer]] get up !', ' [[Walter_(homeless_man)]] let me ... let me go !', ' ( They pull Walter to his feet . )', ' ( He struggles against the three officers . )', ' [[Walter_(homeless_man)]] let go of me !', ' [[Walter_(homeless_man)]] stop it !', "" [[Officer_Metcalf]] hey , what 's your name ?"", ' [[Walter_(homeless_man)]] what ?', ' [[Officer_Metcalf]] tell the gentlemen your name', ' [[Walter_(homeless_man)]] walter !', ' [[Walter_(homeless_man)]] my name is walter !', "" [[Nick]] walter , that 's a nice blue sweater"", "" [[Nick]] where 'd you get it ?"", "" [[Nick]] i said i like your sweater -- where 'd you get it ?"", "" [[Walter_(homeless_man)]] it 's mine !"", "" [[Nick]] oh , it 's yours ?"", ' ( We see the bloodstains on the sweater . )', ' [[Walter_(homeless_man)]] yes , this is my sweater !', ' [[Warrick]] whose blood is it on your sweater , walter ?', ' [[Walter_(homeless_man)]] huh ?', "" [[Warrick]] we 're gon na give you a nice warm place to sleep tonight , partner"", ' [[Walter_(homeless_man)]] wha -- ?', ' ( He looks around , surprised and not happy . )', ' [[Nick]] suspicion of murder', ' ( The officers lead Walter toward their cars . )', ' ( He trips and falls to the ground , screaming . )', ' [[Walter_(homeless_man)]] no !', ' [[Walter_(homeless_man)]] no !', ' [[Nick]] easy with the sweater', "" [[Nick]] it 's evidence""]",0,None,0,0,Murder,0.8786229491233826,1
42,42,42,"["" ( Warrick 's white sweater has spatters on the top three-fourths of his sweater . )"", "" ( Catherine steps over to Nick 's sweater . )"", ' ( The spatters cover half of the sweater , up to his elbows . )', "" ( Catherine looks over at the blue sweater and sees that it 's not a match . )"", "" ( Catherine steps over to Judy Tremont 's sweater . )"", ' ( The spatters cover the top one-fourth of the sweater , up to her mid-chest . )', "" ( It 's a match to the original blue sweater . )"", ' ( Quick flashback to : [_BEDROOM_-_NIGHT_] Ty Hawkins is sleeping in bed . )', ' ( Matthew steps into the room and bashes his head in with a pipe . )', "" ( The blood spatters on the blue sweater he 's wearing . )"", ' ( Cut to : [_PARK_-_NIGHT_] Matthew removes the sweater and drops it on the park bench . )', ' ( End of flashback . )', ' ( Resume to present . )', "" ( Judy 's sweater matches the original blue sweater . )"", ' [[Catherine]] judy , your sweater -- killer']",1,Evidence,0,1,Murder,0.8617923259735107,1
31,31,31,"[' ( Brass and Sara interview Jesse Acheson . )', ' ( Sara sits across him at the table while Brass looks out the room window . )', "" [[Jesse_Acheson]] well , i certainly did n't kill anyone , and"", ' [[Jesse_Acheson]] i do not know how my fingerprint got there', "" [[Sara]] we do n't think that you did rape or kill anyone"", ' [[Sara]] we simply want to know how your fingerprint ended up at a murder scene five years ago', "" [[Brass]] look , jesse , we appreciate you coming down here voluntarily , but if you clam up , we 're gon na have to file an obstruction of justice charge , and that 's not good ... for you"", "" [[Brass]] let 's make it easy on yourself"", ' ( Brass turns around . )', "" [[Brass]] what were you doing in sue stein 's hotel room ?"", "" [[Jesse_Acheson]] you wo n't believe me"", ' [[Brass]] try us', ' [[Jesse_Acheson]] i did go to see sue that night', ' ( Quick flashback to : [_MOTEL_ROOM_-_NIGHT_-_FIVE_YEARS_AGO_] Jesse Acheson slips into the motel room through the open sliding door . )', ' [[Jesse_Acheson]] sue', ' ( In the dark , he walks over to the bed and sees Sue on it . )', ' ( He shakes her trying to wake her up . )', ' [[Jesse_Acheson]] come on , girl , wake up', "" ( He rolls her over and sees that she 's bloodied and dead . )"", ' ( He sees the blood on his hands and wipes his hands on the bedcover . )', ' ( He leaves through the sliding glass doors . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Sara]] you just took off ?', "" [[Sara]] you did n't bother to report a murder"", "" [[Jesse_Acheson]] ma'am , i"", ' [[Jesse_Acheson]] i got a record , and i was on probation', "" [[Jesse_Acheson]] if i 'd done all of that , i 'd have been ... suspect numero uno"", "" [[Brass]] all right , let 's cut to the chase"", ' [[Brass]] you were there to sell her blow , right ?', ' ( Jesse turns to look at Brass . )', "" [[Jesse_Acheson]] i do n't need a lawyer , right ?"", "" [[Jesse_Acheson]] i mean , it 's off the record ?"", "" [[Brass]] we 're just having a little chat here"", ' ( He turns to look at Sara . )', "" [[Jesse_Acheson]] well , that 's why she left the door unlocked"", "" [[Jesse_Acheson]] we 'd been doing it that way for years"", ' [[Jesse_Acheson]] whenever sue came to town , i always took care of her', "" ( There 's a long pause . )"", "" [[Jesse_Acheson]] i 'm really sorry"", ' [[Jesse_Acheson]] she was my friend', ' [[Jesse_Acheson]] i wish i could be more help']",0,None,1,0,Murder,0.7989747524261475,1
1,1,1,"[' ( The stairwell door opens and a man in a dark-colored jacket steps out . )', ' ( He looks down the hallway one way , then notes the EXIT door down the other hallway . )', ' ( Off screen , the elevator bell dings . )', ' ( The man in the dark-colored jacket and white sneakers heads toward the EXIT door . )', ' ( He follows the hallway and sees Martha Krell heading down the hallway with her luggage in tow . )', ' ( He starts walking quickly and purposefully toward her . )', ' ( Martha Krell reaches the motel room door and uses the card key to unlock the door . )', ' ( The man reaches Martha Krell quickly . )', ' ( He swiftly grabs her and pushes his way into her motel room , her scream muffled by his hand over her mouth . )', ' ( Brass , Grissom and Sara walk into the room . )', ' ( Officers are there . )', "" [[Brass]] decedent 's name is martha krell"", ' [[Brass]] flight attendant', ' [[Brass]] she checked in this afternoon', ' ( Brass stops near the bed where Martha is dead on the bed , her blood seeping into the sheets . )', ' [[Brass]] apparently , she was stabbed to death', "" [[Brass]] the coroner 's en route"", ' ( Grissom and Sara put their kits down . )', ' [[Grissom]] weird ... no sign of struggle', ' ( They look around the room . )', ' [[Brass]] no clothes , no luggage', "" [[Sara]] bedspread 's undisturbed"", ' [[Sara]] trashcan is empty and the inside is spotless', "" [[Sara]] it 's possible a liner 's been removed"", ' ( Grissom looks at the dead body . )', ' [[Brass]] take a whiff', ' [[Grissom]] smells clean', ' [[Brass]] smells like a hospital', ' [[Sara]] bleaches and deodorizers', ' [[Sara]] killer attacked the victim , then cleaned and sanitized the room', "" [[Grissom]] ah , but here 's the smell of the blood still , and all the perfumes in arabia will not sweeten this little room""]",1,Crime scene,1,1,Murder,0.792863667011261,1
39,39,39,"[' ( Catherine goes over the case and evidence with Nick and Warrick . )', "" [[Catherine]] so we 've got three suspects , three scenarios"", "" [[Nick]] yeah , matt could have worn his dad 's sweater when he killed ty"", ' [[Nick]] dumped it in the park during the night , where walter found it', ' [[Catherine]] or dad could have worn it and dumped it in the park', ' [[Warrick]] or this sweater could have accidentally been left in the park , and walter , the homeless guy , could have picked it up and worn it when he entered the house through the screen door and killed ty', ' [[Warrick]] but none of the evidence goes to motive', ' [[Catherine]] not our problem at the moment', "" [[Catherine]] let 's just stay focused on the sweater"", "" [[Catherine]] it 's tied to the victim and this scene"", ' [[Catherine]] we need to tie it to the killer', ' [[Catherine]] hey , how tall would you say matt hawkins ?', ' [[Nick]] about five feet , why ?', "" [[Nick]] dad is ... 6'2 '"", ' [[Nick]] what about walter ?', "" [[Warrick]] mmm ... 5'10 '"", "" [[Warrick]] about nick 's height"", ' ( Warrick and Nick nod . )', ' [[Nick]] yeah', ' [[Warrick]] what you getting at ?', ' [[Catherine]] meet me in the garage in half an hour', ' ( Catherine turns and leaves . )']",0,None,1,0,Murder,0.7926089763641357,1
21,21,21,"[' ( Nick reports to Catherine . )', "" [[Nick]] the shoe impression outside ty 's window matches the brother 's"", "" [[Catherine]] yeah , i got a hair off of ty 's t-shirt"", ' [[Catherine]] also consistent with matt', ' [[Nick]] either of which could be related to the murder or just a result of two brothers living together', ' [[Catherine]] yeah', "" [[Nick]] what 's in the bindle ?"", ' [[Catherine]] uh , blue fibers', "" [[Catherine]] got them off the vic 's t-shirt"", ' [[Nick]] nobody in the family was wearing anything blue', ' [[Catherine]] no , but you know , could be from a blanket , a carpet , towel', "" [[Catherine]] i 'll take them to trace"", "" [[Nick]] hey , i am concerned that detective cavaliere 's moving ahead of forensics on this one"", ' [[Catherine]] he can move as fast as wants', ' [[Catherine]] the d.a', "" [[Catherine]] wo n't file without the physical evidence"", ' [[Catherine]] and right now , we got nothing']",1,Evidence,1,1,Murder,0.7885122299194336,1
9,9,9,"["" ( Robbins goes over Martha Krell 's body with Grissom . )"", ' [[Robbins]] no mystery here', ' [[Robbins]] ms krell was violently stabbed to death', ' [[Robbins]] c.o.d', ' [[Robbins]] exsanguination', ' [[Grissom]] sae kit ?', ' [[Robbins]] she was raped', ' [[Robbins]] contusions to the vaginal introitus and an eighth-inch hemorrhagic laceration at the vaginal fourchette', "" [[Robbins]] six o'clock position"", ' [[Robbins]] the attack was brutal', "" [[Grissom]] are n't they always ?"", "" [[Grissom]] i do n't know why people think that rape has anything to do with s*x"", ' [[Robbins]] if a guy just wants s*x , he can hire a hooker', ' [[Grissom]] what else ?', ' [[Robbins]] well , there is some good news', ' [[Robbins]] motile sperm in the t mount', "" [[Robbins]] i 've sent the kit to dna for analysis""]",1,Death cause,0,1,Murder,0.7258375883102417,1
33,33,33,"[' ( Nick interviews Walter with Det Cavaliere in the room along with another officer in the back . )', "" [[Nick]] your sweater 's been analyzed , walter"", ' [[Nick]] found bloodstains from a murdered boy on it', "" [[Walter_(homeless_man)]] it 's not my sweater"", ' [[Nick]] you already told me it was yours', ' [[Walter_(homeless_man)]] finders keepers', "" [[Walter_(homeless_man)]] it was n't always mine , though"", ' [[Nick]] where did you find it ?', ' [[Walter_(homeless_man)]] on a bench', ' [[Walter_(homeless_man)]] by the basketball courts', ' ( Quick flashback to : [_NIGHT_] The sweater is on the bench . )', ' ( Walter appears and looks around . )', ' ( He grabs the sweater and clutches it to himself . )', ' ( He leaves . )', ' ( End of flashback . )', ' ( Resume to present . )', ' ( Det Cavaliere glances at Nick . )', ' [[Walter_(homeless_man)]] i was cold', "" [[Det._Chris_Cavaliere]] hey , man ... if you 're lying"", "" [[Walter_(homeless_man)]] i 'm not lying"", "" [[Walter_(homeless_man)]] i 'm not lying !"", ' [[Det._Chris_Cavaliere]] so when did you find it ?', ' [[Walter_(homeless_man)]] yesterday', ' [[Walter_(homeless_man)]] no , um , a few days ago', "" [[Walter_(homeless_man)]] i do n't remember"", "" [[Det._Chris_Cavaliere]] put him in lockup -- maybe it 'll help his memory"", ' ( The officer steps forward and takes Walter out of the room , leaving Nick with Det Cavaliere . )', ' [[Det._Chris_Cavaliere]] stokes', ' [[Det._Chris_Cavaliere]] i got a signed confession', ' [[Det._Chris_Cavaliere]] you got a bum in a bloody sweater', ' [[Det._Chris_Cavaliere]] what are you gon na do about it ?', ' ( Nick shakes his head . )', ' ( Det Cavaliere turns and leaves . )', ' ( Camera holds on Nick . )']",0,None,0,0,Murder,0.6924827098846436,1
