,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
8,8,8,"[' ( Det Sam Vega shows Nick and Catherine into the apartment . )', ' [[Det._Sam_Vega]] social came back on the dental work of veronica juarez', ' [[Det._Sam_Vega]] no immediate family in the states', "" [[Det._Sam_Vega]] apartment 's leased in her name"", ' ( He picks up a framed photo off the nearby shelf . )', "" [[Catherine]] well , that 's why bangers have girlfriends ; sign things they ca n't"", ' [[Nick]] this is a pretty nice place', ' [[Nick]] a long way from 28th street', ' [[Catherine]] sure is', ' ( Catherine picks up a framed photo of two women . )', ' ( Sam Vega finds something . )', ' [[Det._Sam_Vega]] catherine , nick', ' ( Nick and Catherine walk over to him . )', ' ( He points to the degree hanging on the wall from the University of Texas El Paso to Veronica Juarez in Bachelor of Science - Communication . )', ' [[Catherine]] gangbanger girlfriend with a degree ?', ' [[Nick]] sounds like a rock band', ' ( They continue to look around . )', ' ( Catherine uses the ALS on the bedspread . )', ' ( Nick picks up a digital camera off the desk and looks at the photos . )', ' [[Nick]] hey , vega ?', ' [[Nick]] check out these pics', ' ( Det Sam Vega walks over to Nick . )', ' [[Nick]] think she liked to party ?', ' [[Det._Sam_Vega]] that barely looks like the same girl', ' [[Nick]] i know', "" [[Det._Sam_Vega]] i 'm going to check out the kitchen"", ' [[Nick]] okay', ' ( Vega walks away . )', "" [[Catherine]] well , there 's no signs of sexual activity"", ' ( Catherine opens the bedside table drawer . )', ' ( She finds something . )', ' [[Catherine]] oh , hang on now', ' ( She takes out a small plastic bag with something inside . )', ' [[Nick]] that looks like pure crystal meth', ' [[Catherine]] you could be up for a week straight on that stuff and not even know it', ' [[Nick]] perfect drug for this town', ' ( Sam Vega walks out of the kitchen holding a piece of paper . )', ' [[Det._Sam_Vega]] hey , you think that our vic was a groupie ?', ' ( He shows the Extremo poster to them . )', ' [[Catherine]] looks like a mariachi band with artillery', ' [[Det._Sam_Vega]] i had a big dose of them when i worked with a gang unit in la', ' [[Catherine]] the band ?', ' [[Det._Sam_Vega]] the scumbags who listen to that music', ' [[Det._Sam_Vega]] sinaloa cowboys', ' [[Det._Sam_Vega]] big drug producers', ' [[Catherine]] okay', "" [[Catherine]] we 've got a female victim with a degree , mexican artwork , drugs and sinaloan cowboys""]",1,Victim,1,1,Crime,0.8974026441574097,1
30,30,30,"[' ( The band on stage sings . )', ' ( Nick and Vega walk up to the offduty barback , Juanito Concha . )', ' [[Nick]] hey , juanito', ' [[Nick]] not barbacking tonight ?', ' [[Juanito_Concha]] no , i got the night off', "" [[Juanito_Concha]] i 'm gon na go party today"", ' [[Juanito_Concha]] so , you guys , uh , still looking for carla ?', ' [[Nick]] no', ' [[Juanito_Concha]] no ?', "" [[Nick]] no , we 're looking for you"", ' ( The officers behind Juanito start handcuffing him . )', ' [[Det._Sam_Vega]] do you own a 2004 forf-150 ?', ' [[Det._Sam_Vega]] gray with panting on it ?', "" [[Juanito_Concha]] uh , yeah , that 's the full-blown cocino mobile"", ' [[Det._Sam_Vega]] oh , your pig mobile , nice name', ' [[Det._Sam_Vega]] yeah', "" ( Nick notices the hair hanging from Juanito 's belt . )"", "" [[Nick]] that 's a cool belt , juanito"", "" [[Nick]] what 's it made out of ?"", ' [[Nick]] human hair ?', ' [[Juanito_Concha]] ooh , um ... you guys want me to show you ?', ' ( Juanito head-butts Nick and runs past him trying to escape . )', ' ( Nick runs after him . )', ' [[Nick]] no , no , no , no , no , no , no , no , no', ' ( Nick catches and grabs Juanito . )', ' ( Suddenly , we notice that the music has stopped completely and that there are a lot of men crowding in on Nick , Vega and Juanito , pushing and shoving each other . )', ' ( Very dangerous . )', ' [[Det._Sam_Vega]] muevanse , muevanse por atras !', ' [[Det._Sam_Vega]] muevan ... muevanse por atras !', ' ( The men in the crowd reach for their guns . )', ' ( Nick and Vega both pull out their own guns and hold it up to show it to them . )', ' [[Nick]] hey , hey , hey , back up !', ' ( They manage to push the crowd back a little distance away from them . )', ' ( The crowd has quieted down some . )', ' [[Nick]] he killed an innocent girl !', ' [[Det._Sam_Vega]] calmense , todos', ' [[Det._Sam_Vega]] dejanos hacer nuestro trabajo y no les vamos a molestar', ' [[Nick]] hey !', ' [[Det._Sam_Vega]] calmense , ya !', ' [[Nick]] este muchacho mato a una señorita inocente', ' [[Nick]] inocente !', ' [[Det._Sam_Vega]] calmense', ' [[Det._Sam_Vega]] ya', ' [[Nick]] y tiene que pagar', ' [[Nick]] y tiene que pagar !', ' [[Nick]] get him out of here !', ' ( The officers pull Juanito toward the door and they all start heading for the exit . )', ' [[Det._Sam_Vega]] ya !', ' [[Nick]] go , go , go !', ' [[Det._Sam_Vega]] calmense , ya', ' [[Det._Sam_Vega]] tranquilos', ' ( Vega is the last to leave . )']",1,None,0,0,Crime,0.8857354521751404,1
14,14,14,"[' ( Brass and Warrick talk with the manager of the retirement home . )', "" [[Manager]] mrs bakerset 's grandson bought her a top-of-the-line chair about a year ago after her stroke"", ' [[Brass]] we need to talk to her', "" [[Manager]] i 'm sorry , she passed away last week"", ' [[Warrick]] really ?', "" [[Warrick]] that 's strange"", ' [[Warrick]] we found her wheelchair at a crime scene downtown', ' [[Warrick]] any idea how it got there ?', "" [[Manager]] no , no , no , bonnie had n't left here in at least six months"", ' [[Manager]] her place is right over here', ' ( She leads them to the room . )', ' ( The door opens . )', ' ( The manager , Warrick and Brass step inside . )', ' [[Manager]] when the residents pass , their property remains in the room until their family picks it up', "" [[Manager]] her grandson said he 'd swing by next week"", ' ( Inside the tiny room are lots of boxes , packages and shopping items still in their boxes . )', ' [[Manager]] the woman loved to shop', ' [[Brass]] yeah', "" [[Manager]] i 'll see if i can get you some info on that wheelchair"", ' ( The manager leaves . )', ' ( Warrick and Brass look around . )', ' [[Warrick]] loved to shop ?', ' [[Warrick]] looks more like a compulsion', ' [[Brass]] fly fishing rods ... air purification systems , vitamins , yoga tapes ... cleaning products ...', ' [[Warrick]] most of these boxes have the same return address', ' [[Warrick]] n.z.a. , inc', "" [[Warrick]] it 's local"", "" [[Warrick]] it 's in henderson"", ' ( Just outside the large picture windows , a small group of curious elderly folks gather . )', ' [[Brass]] scumbag telemarketers', ' ( The man outside knocks on the window to get their attention . )', ' ( Brass turns around . )', ' [[Betsy_Lewis]] yoo-hoo !', ' ( Brass walks over to the window to open it . )', ' [[Brass]] watch your fingers', ' ( He slides the window open . )', "" [[Stuart_Manslow]] excuse me ... what 's going on ?"", ' [[Brass]] and you are ?', ' [[Stuart_Manslow]] stuart manslow', "" [[Betsy_Lewis]] and i 'm betsy lewis"", "" [[Betsy_Lewis]] you should n't be in here"", "" [[Brass]] well , betsy , i 'm detective jim brass , las vegas police"", ' [[Brass]] and this is warrick brown with the crime lab', ' [[Warrick]] hi , folks', "" [[Warrick]] could you all tell me what 's the deal with all these boxes ?"", ' [[Stuart_Manslow]] buying things made bonnie happy', ' [[Betsy_Lewis]] after her husband died , she was lost', ' [[Betsy_Lewis]] then a nice salesman kept calling', ' [[Betsy_Lewis]] they would talk for hours', ' [[Betsy_Lewis]] if you ask me , she liked the attention', "" [[Warrick]] ma'am , do you know what happened to bonnie 's wheelchair ?"", ' ( They look at each other . )', ' [[Stuart_Manslow]] it was a gift from her grandson', ' [[Betsy_Lewis]] yeah', "" [[Betsy_Lewis]] he 's not a doctor , but he does all right for himself""]",1,"Perpetrator,Evidence",1,1,Crime,0.8566938042640686,1
17,17,17,"[' ( Catherine and Nick talk with the editor of the paper . )', ' [[Editor]] veronica had been here since last summer', ' [[Editor]] maybe six months', "" [[Catherine]] we ran ms juarez 's social"", "" [[Catherine]] she was n't an employee"", ' [[Editor]] she was more of a freelancer', ' [[Editor]] the narco corridos piece was her first major story', "" [[Editor]] makes me sick to think she 's not going to finish it"", ' [[Nick]] she was working undercover ?', ' [[Editor]] she figured it was the only way to get these guys to open up to her', ' [[Editor]] she was right', ' [[Nick]] yeah , her article came down pretty hard on the music , huh ?', ' [[Editor]] narcocorridos glamorize a criminal lifestyle', ' ( They turn into the main office . )', ' [[Editor]] veronica felt the songs were poisoning our young people', "" [[Editor]] she used the intern 's desk right there"", ' ( He points to the desk . )', ' ( Nick puts on a glove and checks the computer . )', ' ( Catherine goes through the mail . )', ' ( The editor walks up to them . )', ' [[Editor]] i warned her that it was a vicious subculture', ' [[Catherine]] had she received any threats ?', ' [[Editor]] well , there was this one incident right after part one was published', "" ( Quick flash of : A man carries a lit black candle through the office toward Veronica 's desk . )"", ' [[Man]] nombre de jesus malverde ... nombre de jesus malverde', ' ( He puts the candle down on the desk . )', ' ( Veronica gasps . )', ' [[Man]] silencio !', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Editor]] we did n't call the cops , but it was n't settling"", "" [[Editor]] i 'm kind of superstitious"", ' ( Nick opens the drawer door and finds a fingerprint on the candle . )', "" [[Nick]] good thing veronica was n't"", ' ( He takes the black candle out of the back of the desk file drawer and shows it to Catherine . )']",0,None,0,0,Crime,0.8103544116020203,1
28,28,28,"[' ( Catherine is comparing the photo of the tire print from the jacket to the various tire prints from the tires taken from the warehouse . )', ' ( Nick walks into the garage . )', ' [[Nick]] bad news', "" [[Nick]] rafael 's palm prints do n't match the one on the newspaper"", "" [[Catherine]] worse news , his tire treads do n't match the ones on veronica juarez 's leather jacket , either"", ' [[Nick]] great', "" [[Nick]] well , you know , there is one place the victim was where there 's a whole lot of these tires"", ' ( Catherine looks at Nick . )']",0,None,0,0,Crime,0.8022524118423462,1
24,24,24,"[' ( Catherine processes the jacket . )', ' ( She measures the tire treads on the back of the jacket , circles the pattern and searches for it on the database . )', ' ( She finds a match : TOYO OPEN COUNTRY MT 38/15.5/18 . )', ' ( Nick walks into the room carrying a file folder . )', ' [[Nick]] hey , catherine', "" [[Nick]] the palm prints on the newspaper do n't match elindio 's"", "" [[Catherine]] well , that just means he did n't place the head in the box"", "" [[Catherine]] the vic 's blood was on the jacket in his store"", ' [[Catherine]] she was run over by a toyo open country mt 38-by-15.5-by-18', ' ( Quick flash to : The truck engines gun as they run over Veronica Juarez . )', ' ( End of flash . )', "" [[Catherine]] now , that 's a big-ass truck tire"", "" [[Nick]] elindio did n't even own a car , much less a big-ass truck"", ' [[Nick]] what other characteristics ?', ' [[Catherine]] take a look', "" [[Nick]] that 's a retread"", ' ( Quick flash of someone retreading a tire . )', ' ( End of flash . )', ' [[Nick]] i only know of one place in vegas that does work like this']",1,Evidence,1,1,Crime,0.7933608889579773,1
1,1,1,"[' ( Catherine works at unscrewing the base of the paper dispenser with an electric power tool . )', ' ( Nick snaps photos of the other paper dispensers . )', ' ( A crowd has gathered right outside of the crime scene tape . )', ' ( They line the streets watching them work . )', ' ( Det Sam Vega talks with the people watching . )', ' ( Catherine finishes and the dispenser is raised off the sidewalk . )', ' ( The coroners carry the dispenser away . )', ' ( Doc Robbins carries the severed head and places it in a pan . )']",0,None,0,0,Crime,0.7877722978591919,1
20,20,20,"[' ( Det Sam Vega and Nick interview Elindio Zapata . )', ' [[Det._Sam_Vega]] we know that you went to the newspaper office and you threatened her', ' [[Elindio_Zapata]] si , señor', ' [[Elindio_Zapata]] i went to the oficina', ' [[Elindio_Zapata]] her mentals were going places they need not', ' [[Nick]] you want to tell me what this is ?', ' ( Nick shows him the photo of the bone . )', ' [[Elindio_Zapata]] pollo bone', ' [[Elindio_Zapata]] religious', ' [[Elindio_Zapata]] my right in america', "" [[Nick]] i do n't know , it looks more like a human finger to me"", "" [[Nick]] it 's been burned"", ' [[Elindio_Zapata]] eyes can fool you', "" [[Nick]] that 's right"", "" [[Nick]] that 's why i do a lot of tests"", "" [[Nick]] and i 'm also gon na match the blood found on veronica 's jacket right here"", "" ( Nick taps the photo of Veronica 's jacket . )"", ' [[Elindio_Zapata]] i know nothing about this', ' [[Elindio_Zapata]] nice ... muchacho gave it to me', ' [[Det._Sam_Vega]] como se llama ?', "" [[Elindio_Zapata]] do n't know name , only ... face"", ' [[Elindio_Zapata]] cara', ' [[Elindio_Zapata]] mm , people give me things all the time', ' [[Nick]] now , why would they do that ?', ' [[Elindio_Zapata]] maybe they like me', ' [[Elindio_Zapata]] or for proteccion', ' [[Elindio_Zapata]] when you look at me , you see un hombre pobre , sucio', ' [[Elindio_Zapata]] poor , dirty man', ' [[Elindio_Zapata]] pero soy mas', ' [[Elindio_Zapata]] i am much more', ' [[Elindio_Zapata]] i am descendent ... of jesus malverde', ' [[Elindio_Zapata]] god ... dios', ' [[Elindio_Zapata]] angel of the poor', ' [[Nick]] the mexican robin hood , a thief and a killer , hung may 3 , 1909', ' [[Elindio_Zapata]] he is the reason ... you can not touch me', ' [[Elindio_Zapata]] no me puedes tocar', "" [[Det._Sam_Vega]] you 're a disgrace to our community"", "" [[Det._Sam_Vega]] you 're a greedy fence who will do or say anything to make a buck"", ' [[Elindio_Zapata]] no , señor', ' [[Elindio_Zapata]] no , i may warn , i may protect , i may harm , i may do many things', ' [[Elindio_Zapata]] but not for money', "" [[Nick]] okay , hold out your hands -- we 're gon na get some prints"", ' ( Elindio holds out his hands . )', ' ( Nick takes out his kit . )']",0,Evidence,0,1,Crime,0.7090097665786743,1
23,23,23,"[' ( Brass interviews Dax Blanchard . )', "" [[Dax_Blanchard]] nothing i 'm doing is illegal"", ' [[Dax_Blanchard]] in exchange for a small fee , my customers get one of five specified prizes', ' [[Brass]] when was the last time someone won a cadillac ?', ' [[Dax_Blanchard]] while ago', ' [[Dax_Blanchard]] long time ago', ' [[Dax_Blanchard]] never , all right ?', "" [[Dax_Blanchard]] look , i 'm only obligated to give one of the prizes"", "" [[Dax_Blanchard]] nothing says it ca n't be the cheap one"", "" [[Brass]] apparently , you 're very good at your job , but you 're not the best"", "" [[Brass]] i saw the board -- you 're number two"", ' [[Brass]] right behind a dead guy', "" [[Dax_Blanchard]] vinny 's dead ?"", ' [[Brass]] when was the last time you saw him ?', ' [[Dax_Blanchard]] yesterday morning', ' [[Brass]] we found your blood on his jacket', ' [[Dax_Blanchard]] good', "" [[Dax_Blanchard]] 'cause i thought maybe i missed"", ' ( Quick flashback to : [_SALES_ROOM_] Vincent is on the phone when Dax walks up to his cubicle . )', ' [[Vincent_Decarlo]] i got a room full of people congratulating you here , dorothy', ' [[Vincent_Decarlo]] yeah , dorothy !', ' [[Vincent_Decarlo]] yeah !', ' [[Vincent_Decarlo]] i', ' ( Dax disconnects the phone . )', "" [[Vincent_Decarlo]] what in the friggin ' hell ?"", ' [[Vincent_Decarlo]] i had a live one', ' [[Dax_Blanchard]] you sold my grandmother , you son of a bitch', ' [[Dax_Blanchard]] took every last cent', "" [[Vincent_Decarlo]] everybody we sell is someone 's grandmother"", ' ( Dax grabs Vincent . )', ' ( Vincent punches Dax in the mouth . )', "" ( Dax spits on Vincent 's jacket leaving a glob of blood on his lapel . )"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Dax_Blanchard]] the guy was a mook , all right ?', ' [[Dax_Blanchard]] he was constantly stealing my leads , stealing my customers', ' [[Dax_Blanchard]] then i find out he rips off my grandmother ?', ' [[Brass]] honor among thieves ?', "" [[Dax_Blanchard]] for crap 's sake , she 's living in a nursing home , confined to a wheelchair"", ' [[Brass]] so you killed vincent decarlo because he was better than you , because he stole your leads , because he sold your bubby bonnie , and you wanted him out of the way', "" [[Dax_Blanchard]] who the hell 's bonnie ?"", ' [[Brass]] your grandmother', ' [[Brass]] bonnie bakerset', "" [[Dax_Blanchard]] my grandmother 's name is fran"", ' [[Dax_Blanchard]] she lives in daytona beach', ' [[Dax_Blanchard]] would you like to call her ?']",0,None,0,0,Crime,0.6961206197738647,1
3,3,3,"[' ( Robbins goes over the head with Catherine . )', ' [[Robbins]] female , early 30s , hispanic descent ,', "" [[Robbins]] vitreous potassium was 11.74 milli-equivalents per liter , so pmi 's approximately six hours"", ' [[Catherine]] so time of death roughly 1:00 a.m', ' ( Robbins nods . )', ' [[Catherine]] c.o.d', "" [[Robbins]] from what i got here , i ca n't tell you much"", ' [[Robbins]] minimal dilation in the pupils indicates decapitation was postmortem', ' [[Robbins]] scalp shows naked follicles without hairs , no inflammation around them indicates removal was postmortem as well', ' [[Catherine]] ripped out in chunks', ' ( Quick flash of : Hair being ripped out from the scalp . )', ' ( End of flash . )', ' ( Resume to present . )', ' [[Robbins]] takes time and dedication to do something like that', ' [[Catherine]] and a lot of hatred', ' [[Catherine]] so her eyebrows have been shaved off and drawn back on with eyeliner', "" [[Catherine]] i know that 's popular among latinos in 28th street"", ' [[Catherine]] she could be a banger or a girlfriend of one', ' [[Robbins]] well , either way , at least she took good care of her teeth', "" ( Robbins hands her the victim 's bridgework . )"", ' ( On the inside is a set of numbers: )', ' [[Catherine]] what is that , nine digits ?', ' [[Catherine]] social security number', ' [[Robbins]] dentists usually put on some form of identification on removable bridgework', "" [[Robbins]] it 's better than a license plate""]",0,Victim,1,1,Crime,0.6823151707649231,1
