,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
1,1,1,"[' ( OFFICER cars are parked in the driveway . )', ' ( GRISSOM walks up the drive and checks in with the OFFICER at the door before walking inside . )', ' ( He sees The ANDERSONS in the foyer . )', ' [[Grissom]] excuse me', "" [[Grissom]] my name 's gil grissom"", "" [[Grissom]] i 'm with the las vegas crime lab"", ' [[Gwen_Anderson]] please help us', "" [[Grissom]] i 'll certainly try"", ' ( He puts his kit down on the ground . )', ' [[Grissom]] is that the ransom note ?', ' [[Steve_Anderson]] yeah', "" [[Steve_Anderson]] they do n't even say how much money they want"", "" [[Steve_Anderson]] they just say that they 'll call us in six hours"", ' ( STEVEN hands GRISSOM the note . )', ' [[Grissom]] have you let anyone else touch this note ?', ' [[Grissom]] i have your son', "" [[Grissom]] i do n't want to harm him"", "" [[Grissom]] do n't make me"", "" [[Grissom]] i 'll call in six hours with instructions"", ' [[Grissom]] i advise you not to call the police', ' [[Grissom]] police , a relative , anyone ?', ' [[Steve_Anderson]] n-no , just us', ' [[Steve_Anderson]] why ?', "" [[Grissom]] well , because the person who touched it before you has your son ... and he 's just left us the first piece of the puzzle""]",1,Crime scene,0,1,Crime,0.9214926362037659,1
27,27,27,"[' [[Gwen_Anderson]] i never meant to hurt tyler', ' [[Gwen_Anderson]] you have to understand', ' [[Grissom]] you shook him unconscious', ' [[Gwen_Anderson]] he was choking', ' [[Brass]] all on his own ?', "" [[Brad_Lewis]] change your tone or i 'll end this right now"", "" [[Brass]] well , it 's a legitimate question"", ' [[Brass]] but i have to work on my tone', "" [[Brass]] you 're right"", "" [[Brass]] i 'll try again all on his own ?"", ' [[Catherine]] go ahead , mrs anderson', ' [[Gwen_Anderson]] he had gotten food in his windpipe', ' [[Gwen_Anderson]] his face was ... turning red', ' [[Gwen_Anderson]] steve was at work', ' [[Gwen_Anderson]] so , i , i patted him on his back and-and on ... and on his stomach', ' [[Gwen_Anderson]] and finally , i turned him upside down and i started shaking him to get the food out ... to ... to dislodge it , and i did', ' [[Gwen_Anderson]] but i realized that i had hurt him , so i called 911', ' [[Brad_Lewis]] she was a new mother -- 23 years old', "" [[Brad_Lewis]] if she 'd meant to harm her son why would she call 911 ?"", ' [[Grissom]] did the e.r', "" [[Grissom]] find proof that there was food lodged in tyler 's throat ?"", ' [[Brad_Lewis]] no', "" [[Brad_Lewis]] that 's why the police were called in and by the time my client went home and found the chewed food on the kitchen floor it was all too late"", ' [[Brad_Lewis]] she was branded', ' [[Gwen_Anderson]] it was a french fry', "" [[Gwen_Anderson]] he 'd grabbed it from my plate"", ' [[Brad_Lewis]] as for the death of little zachary , my client categorically denies any involvement', "" [[Brad_Lewis]] she 's a victim of an intruder who entered her home and abducted and killed her child"", ' [[Brad_Lewis]] thank you all for your continued efforts to find the real killer', ' ( BRAD LEWIS moves to stand up . )', ' ( GRISSOM stops them . )', ' [[Grissom]] did you know that your golf course paints its grass ?', ' [[Gwen_Anderson]] excuse me ?', "" [[Grissom]] it 's actually a vegetable dye"", ' [[Grissom]] biodegradable', "" [[Grissom]] they 've been using green dye on television tournaments for several years"", "" [[Brad_Lewis]] what 's your point ?"", "" [[Grissom]] i found a pair of nylons in the back of your husband 's closet"", ' [[Brass]] we , uh we have a receipt that links them to your client', ' [[Grissom]] the exact same dye from the golf course where zachary was laid to rest is on your nylons', ' [[Brad_Lewis]] she belongs to the club', ' [[Brad_Lewis]] grass stains', "" [[Catherine]] but she does n't play golf"", ' [[Catherine]] remember our conversation , mrs anderson ?', "" [[Catherine]] it 's not your game ?"", "" ( GWEN ANDERSON does n't say anything . )"", ' [[Brad_Lewis]] if you arrest her now ... you have 48 hours to charge her', ' [[Brad_Lewis]] you really want to show your hand at the arraignment ?', "" [[Brass]] we 'll be in touch""]",0,None,0,0,Crime,0.7867222428321838,1
18,18,18,"[' ( GRISSOM and CATHERINE interview TYLER ANDERSON with his parents sitting beside him . )', "" [[Tyler_Anderson]] i was playing ball in the backyard and i cracked zacky 's window"", ' [[Tyler_Anderson]] dad had told me not to hit the ball towards the house', ' [[Tyler_Anderson]] so i went up and replaced the window before anyone got home and i cut my finger on the glass', ' [[Grissom]] and you wiped up the blood with some type of pine cleanser', ' [[Tyler_Anderson]] i thought i got it all', "" [[Grissom]] let 's go back a second , tyler"", ' [[Grissom]] you said that you baby-sat for robbie and zack last night , right ?', ' [[Tyler_Anderson]] i told the police that this morning', ' ( BRASS walks into the room and closes the door . )', "" [[Steve_Anderson]] we had a homeowner 's association vote meeting"", ' [[Steve_Anderson]] it was just five doors up from our house', ' [[Gwen_Anderson]] i had , uh', ' [[Gwen_Anderson]] i had made dinner and then steve and i walked up to the clubhouse', ' [[Gwen_Anderson]] we were gone maybe 30 minutes , until 9:00', ' [[Brass]] we contacted the association', ' [[Brass]] the story checks out', ' [[Brass]] i also did a background search', "" [[Brass]] tyler has quite a temper on him , do n't you , ty ?"", ' [[Tyler_Anderson]] what ?', ' [[Brass]] you were expelled from school twice last year for physical altercation', ' [[Steve_Anderson]] that was schoolyard stuff', ' [[Catherine]] beat up a 12-year-old in the school stairwell', ' [[Tyler_Anderson]] he made fun of my mother', "" [[Tyler_Anderson]] i was n't going to let him get away with that"", "" [[Brass]] your brother zack say something you did n't like you were n't going to let him get away with either ?"", ' ( TYLER surges to his feet . )', "" [[Tyler_Anderson]] do n't talk about my brother that way , you b*st*rd !"", ' ( STEVE gets to his feet . )', ' [[Steve_Anderson]] sit down !', ' [[Steve_Anderson]] now', "" [[Gwen_Anderson]] he 's , uh ... he 's upset"", ' [[Gwen_Anderson]] he is not usually like this', ' [[Tyler_Anderson]] people are calling us killers', ' [[Tyler_Anderson]] and i miss my little brother', "" [[Grissom]] that still does n't mean you did n't kill him""]",0,None,0,0,Crime,0.7801769971847534,1
25,25,25,"[' ( The car door opens and BRAD LEWIS exits the car before GWEN ANDERSON . )', "" ( There 's a large crowd in front of the entrance consisting of various reporters and curious onlookers . )"", ' ( Cameras flash as they make their way toward the front door . )', ' ( GRISSOM exits the front of the building to help . )', ' ( People push their way toward her . )', ' ( GRISSOM pushes out and grabs GWEN ANDERSON and guides her toward the front door . )', ' [[Reporter_(man)]] baby killer !', ' [[Female_Parent]] you should die !', ' [[Female_Parent]] female parent : you call yourself a mother ?', "" [[Female_Parent]] female parent : you 're the worst !"", ' [[Male_Parent]] male parent : someone should take those other kids from you !', ' ( On the way to the door , Someone pushing toward them knocks into GRISSOM and hits him in the eye . )', "" [[Male_Media]] did you kill zachary over your husband 's affair ?"", ' [[Male_Media]] did you act alone or did tyler help ?', ' [[Female_Parent]] baby killer !', ' [[Female_Parent]] bitch !', ' [[Female_Parent]] killer !', ' [[Female_Parent]] you deserve to die !', ' ( GWEN ANDERSON and BRAD LEWIS make it to the front door . )', ' ( A reporter stops GRISSOM . )', ' [[Reporter_(man)]] gil grissom !', ' ( GRISSOM turns around . )', ' [[Reporter_(man)]] you found the baby', ' [[Reporter_(man)]] how hard is it for you to look at gwen anderson ?', ' [[Grissom]] let me tell you something', ' [[Grissom]] people are presumed innocent ... innocent until a court of law can examine all the evidence and prove otherwise', ' [[Grissom]] until then everything else is ... gossip', ' ( Done , GRISSOM heads into the building . )', ' [[Man_In_Crowd]] she deserves to be put in jail !', ' [[Man_In_Crowd]] reporter : gil grissom', ' [[Man_In_Crowd]] gil grissom !']",0,None,0,0,Crime,0.777549147605896,1
30,30,30,"[' ( CATHERINE and WARRICK work on the 911 tapes . )', ' [[Warrick]] okay , this is the 911 call from the anderson house at 4:30 a.m', ' [[Steve_Anderson]] our baby has been kidnapped', ' [[Steve_Anderson]] 493 fairmark', ' [[Steve_Anderson]] please hurry', "" [[Catherine]] mrs anderson was n't there ?"", "" [[Warrick]] you would n't think so but i went ahead and separated out any underlying voices"", ' [[Gwen_Anderson]] what are we going to do ?', ' [[Warrick]] she was standing , like , two meters from the phone', "" [[Catherine]] yeah , well , it 's a legitimate comment"", "" [[Catherine]] does n't make her guilty of anything"", ' [[Warrick]] i know , so i checked to see if she was , like , faking her concern', ' [[Warrick]] this program measures the stress level of the speakers', ' [[Gwen_Anderson]] oh , god , what are we going to do ?', ' [[Warrick]] the stress is real', ' [[Catherine]] are you familiar with the jonbenet case ?', ' [[Warrick]] a little', "" [[Catherine]] well , the police went back , and they found an earlier call that was placed from the home to 911 and the audio tests separated out the son 's voice"", "" [[Catherine]] now , i 'm not saying that tyler 's our guy , but ... we need to check into every avenue"", ' [[Warrick]] well , i did backtrack and there were no other calls that night from the anderson house -- from the land line , or from the cell phone', "" [[Catherine]] in the parents ' name , but did you look under tyler 's ?"", "" [[Catherine]] i mean , a rich kid like that 's probably got a cell phone"", ' [[Warrick]] yeah', "" [[Warrick]] all right , i 'll get into it"", "" ( CATHERINE 'S phone rings . )"", ' ( She answers it . )', ' [[Catherine]] hello', "" [[Grissom]] anderson 's attorney"", ' [[Grissom]] seven a.m', ' [[Catherine]] 7:00 a.m. ?', "" [[Catherine]] i 'll be there"", ' [[Grissom]] bring all the evidence', ' [[Catherine]] yeah', "" [[Catherine]] i 'll bring it all"", ' [[Catherine]] thanks', ' ( CATHERINE stands up and leaves the room . )', ' ( She waves to WARRICK as she goes . )']",0,None,1,0,Crime,0.7713698744773865,1
4,4,4,"[' ( BRASS questions GWEN ANDERSON and her two sons who sit close to each other on the couch . )', ' ( TYLER , the older son , holds on to ROBBIE , who is quietly playing with a phone . )', ' [[Gwen_Anderson]] do my boys have to be here ?', ' [[Gwen_Anderson]] i think this is hard enough for them without having to hear the facts', "" [[Brass]] i understand , but it 's best for our investigation if we keep the whole family together"", "" [[Tyler_Anderson]] it 's okay , mom"", ' [[Brass]] you were saying , mrs anderson ?', ' [[Gwen_Anderson]] um', ' [[Gwen_Anderson]] i got up at 4:30 , like i usually do to feed zack', "" [[Gwen_Anderson]] i 'm still breast-feeding"", "" [[Gwen_Anderson]] and i went down to zacky 's room"", ' [[Gwen_Anderson]] i looked in his crib and he was gone', "" [[Gwen_Anderson]] he was n't there"", ' ( STEVE walks into the room and takes a seat next to GWEN . )', ' ( GRISSOM follows into the room behind him . )', "" [[Gwen_Anderson]] and i felt around for him and that 's when i found the letter saying that he had been taken and i"", "" [[Gwen_Anderson]] i do n't know"", ' [[Gwen_Anderson]] i-i think i screamed', ' [[Tyler_Anderson]] you screamed , mom', "" [[Steve_Anderson]] i jumped out of bed and i went to her , and that 's when we called 9-1-1 from the upstairs hallway"", "" ( ROBBIE pressing the buttons of the phone he 's holding . )"", ' [[Robbie_Anderson]] nine-1-1-1', ' [[Tyler_Anderson]] give me the phone , robbie', ' [[Tyler_Anderson]] give me the phone', "" [[Grissom]] we 're going to need a piece of the baby 's clothing"", ' [[Grissom]] something from his hamper , if possible', "" [[Grissom]] we 're going to use scent dogs throughout the neighborhood"", "" [[Steve_Anderson]] i 'll go see what i can find"", ' [[Gwen_Anderson]] no , i know what he wears', ' ( GWEN ANDERSON stands up . )', "" [[Catherine]] i 'll go with you"", ' ( CATHERINE also stands up . )', ' ( They leave the room . )', "" [[Grissom]] i 'd also like to get blood samples from each family member"", ' [[Steve_Anderson]] why ?', ' [[Grissom]] well , the sooner we can eliminate the expected hairs and fibers from within the household , we can begin looking for outsiders', ' [[Tyler_Anderson]] is it going to hurt ?', ' [[Grissom]] i hope not']",1,Perpetrator,1,1,Crime,0.7664838433265686,1
17,17,17,"[' ( GRISSOM and CATHERINE explain the situation to The ANDERSONS . )', "" [[Grissom]] i 'm very sorry , but we have to preserve the evidence in a case like this"", ' [[Grissom]] and , as difficult as this sounds , zachary is evidence', ' [[Catherine]] we need to refer to him as the case unfolds', ' [[Gwen_Anderson]] well , do you have any leads ?', ' [[Gwen_Anderson]] any idea who did this ?', ' [[Grissom]] your child was found five hundred yards from your back door , in clean clothes wrapped in a white blanket , laid carefully under a statuary', "" [[Catherine]] a stranger would n't treat a victim like that"", ' [[Steve_Anderson]] you think we had something to do with this ?', ' [[Grissom]] the fbi tells us that you never received a call from the abductor', ' [[Grissom]] what kind of a kidnapper forgets to call the family ?', ' [[Catherine]] a wealthy family', ' [[Steve_Anderson]] my lawyer warned me that you were going to try this', "" [[Steve_Anderson]] you do n't have a suspect so now you 're going to come after us"", ' [[Grissom]] but you have nothing to hide', "" [[Steve_Anderson]] you 're damn right we do n't !"", "" ( There 's a light knock on the door . )"", ' ( WARRICK walks into the house carrying an envelope . )', "" [[Warrick]] i thought i 'd deliver this in person"", ' [[Warrick]] dna came back on the entire family', ' ( GRISSOM looks at the results . )', "" [[Grissom]] the blood we found in the baby 's room"", ' [[Grissom]] it belongs to your son tyler']",0,None,1,0,Crime,0.7657957673072815,1
5,5,5,"[' ( OFFICERS open the back of the car to let the scent dogs out . )', ' ( SARA is near by putting on a pair of gloves . )', ' ( The OFFICERS with the dogs head toward the house . )', ' ( GRISSOM walks out of the house . )', "" ( He 's carrying the ransom note and two bottles of soda pop . )"", ' [[Grissom]] sara', ' [[Sara]] yeah ?', ' [[Grissom]] take this ransom note to q.d', ' ( GRISSOM hands the note to SARA . )', ' [[Sara]] typewritten ransom note ?', ' [[Sara]] kidnapper was organized', "" [[Grissom]] i think it 's ink-jet not typewriter"", "" [[Sara]] i 'll get it to questioned documents check for origination prints , the works"", ' [[Grissom]] take every computer and printer from the anderson house with you', ' [[Sara]] you think the suspect printed the ransom note from inside the house while they were sleeping ?', "" [[Grissom]] i 'm not thinking anything yet"", ' ( GRISSOM takes the two soda bottles and heads for NICK . )', ' [[Grissom]] nick', ' [[Nick]] yo', "" [[Nick]] no , thanks , i 'm an iced tea man"", "" [[Grissom]] it 's not a refreshment"", "" [[Grissom]] it 's an experiment"", ' [[Grissom]] take this to the lab in a controlled space , 72 degrees fahrenheit and open it', ' [[Grissom]] keep this in the same room-temp space', ' [[Nick]] okay , then what ?', ' [[Grissom]] process , nick', ' [[Grissom]] process', ' ( GRISSOM gives the bottles to NICK , then walks past him toward WARRICK . )', "" [[Grissom]] baby 's bedroom window is open and the ladder 's still out there"", ' [[Grissom]] so canvass the whole grounds from outside to in', "" [[Warrick]] i 'm all over it like a cheap suit"", ' ( WARRICK leaves to head over there . )', ' ( GRISSOM turns around and heads back to the house . )', ' [[Officer]] hey , grissom !', ' [[Officer]] we have the smell dogs set up for you', ' ( He nods . )', ' ( Cut to : WARRICK is near the ladder under the Nursery with a camera in his hand . )', ' ( He finds a shoe print in the dirt . )', ' ( He snaps a picture of it . )']",0,None,0,0,Crime,0.7628247737884521,1
15,15,15,"[' ( GRISSOM walks rapidly through the hallway . )', ' ( He sees SARA with a tech helping her carry the prints into the lab . )', "" [[Grissom]] are those from anderson 's company ?"", ' [[Sara]] yeah', "" [[Sara]] there 's like 200 of them in that place"", "" [[Sara]] i 'm going to test them against the ransom note , one by one"", "" [[Grissom]] you got homicide 's list of disgruntled employees ?"", ' [[Sara]] not yet', "" [[Sara]] they 're still working on it"", ' [[Grissom]] you call homicide back and tell them to get us that list now', ' ( GRISSOM turns and continues down the hallway leaving a stunned SARA behind . )', ' ( He sees WARRICK walking by with a file folder in his hand . )', ' [[Grissom]] hey', ' ( WARRICK stops to talk with GRISSOM . )', ' [[Warrick]] hey', ' [[Grissom]] where are we on those dna samples ?', "" [[Warrick]] i got the hair samples from the baby 's crib ready for comparison"", ' [[Grissom]] yeah ?', ' [[Grissom]] so answer my question', "" [[Warrick]] well , dna 's jammed"", "" [[Warrick]] sanders says he 'll get to the blood comparisons"", ' ( GRISSOM heads for the DNA LAB leaving WARRICK mid sentence . )', ' [[Warrick]] ... as soon as']",0,None,0,0,Crime,0.7535619735717773,1
16,16,16,"[' ( GREG is in the quiet lab sitting at the table working . )', "" [[Grissom]] i hear you 're backlogged"", "" [[Greg_Sanders]] twenty 'unknowns ' from some drug shoot-out"", ' [[Greg_Sanders]] fbi special request', ' [[Greg_Sanders]] sheriff told me to clear it off my counter before i do anything else', ' [[Grissom]] these ?', ' [[Greg_Sanders]] yeah', ' [[Greg_Sanders]] you can almost smell quantico , you know ?', ' ( GRISSOM grabs the paperwork in front of GREG and puts it aside on the cart with all the samples on it . )', ' ( He then pushes the car out the door and into the hallway where it stops when it hits the wall . )', ' ( Everyone stops as they see the cart . )', "" ( NICK steps out into the hallway to see what 's up . )"", ' [[Grissom]] there', "" [[Grissom]] now they 're off your counter"", "" ( GREG does n't say anything . )"", ' ( He nods . )', ' ( GRISSOM takes out a file folder and the samples . )', ' [[Grissom]] zachary anderson , dob 01-23-01', ' [[Grissom]] date of death , three hours ago', ' [[Grissom]] until we find out how and why', ' ( GRISSOM puts the tray full of blood samples from the ANDERSON case in front of GREG . )', ' [[Grissom]] ... this is the only case you work on', ' [[Greg_Sanders]] yes , sir', ' ( GRISSOM steps out of the lab . )', ' ( In the Hallway , NICK and SARA watch . )', ' [[Nick]] never seen him like this before', ' ( NICK heads in one direction . )', ' ( Concerned , SARA heads to go find GRISSOM . )', ' ( She turns the corner and sees him walking through the hallway . )', ' [[Sara]] grissom ?', ' ( He turns around , still angry . )', ' [[Grissom]] what ?', ' ( SARA walks right up to him and talks softly . )', ' [[Sara]] you told me a few weeks ago that nothing is personal', ' [[Sara]] no victim should be special', ' ( GRISSOM stops as he definitely remembers telling SARA that back in 1X16 : Too Tough to Die . )', ' ( SARA pauses . )', ' [[Sara]] everyone follows your lead', "" [[Grissom]] everyone did n't find that baby"", ' [[Grissom]] i did', ' [[Grissom]] and that little boy is dead because someone lost their temper or screwed up , or god knows what', ' [[Grissom]] so , excuse me , but this victim is special', ' ( GRISSOM turns to leave and finds himself facing CATHERINE . )', ' [[Catherine]] mr and mrs anderson are calling', ' [[Catherine]] they want to know why you refuse to release the body for burial', ' [[Catherine]] they said that you gave the coroner strict instructions', ' ( He sighs . )', ' [[Grissom]] you better drive', ' ( GRISSOM leaves . )', ' [[Catherine]] sure', ' ( CATHERINE looks up at SARA . )', ' ( The two share a look . )', ' ( She then turns to follow GRISSOM . )', ' ( Camera holds on SARA . )']",0,None,0,0,Crime,0.7266149520874023,1
