,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
25,25,25,"[' ( Catherine is driving home . )', ' ( We see her reflection through the rear-view mirror . )', ' ( As she nears her home , she sees a car parked on the side of the road . )', ' ( She sees Adam Novak standing out front talking her mom and Lindsey . )', ' ( Lindsey waves and they all watch as Catherine parks her car and engages her brakes . )', ' ( Alarmed , Catherine takes her seatbelt off and takes out her phone . )', ' ( She dials 9-1-1 and sets it aside on the car seat . )', ' [[Voice]] 9-1-1', ' [[Voice]] what is the nature of your --', ' ( Catherine gets out of the car . )', ' [[Adam_Novak]] i see that beauty runs in the family', ' [[Lily_Flynn]] no', ' ( She slams the door and unsnaps her gun . )', ' ( She approaches them . )', ' [[Catherine]] mom , lindsey , go inside the house', "" [[Lily_Flynn]] believe it or not , catherine does know how to say , 'hello , how are you ?"", ' [[Lily_Flynn]] would you like a cup of coffee ?', "" [[Lily_Flynn]] '"", ' ( Catherine joins them . )', "" [[Adam_Novak]] i was talking to your mother about the case we 're working"", "" [[Catherine]] mom , we 're fine"", ' [[Catherine]] take lindsey inside', ' ( Catherine gives her mom a look and shifts her eyes over to Adam Novak . )', ' ( Her mother stops smiling . )', "" ( She grabs Lindsey 's hand and heads for the house . )"", "" [[Lily_Flynn]] let 's go"", "" [[Lindsey]] i do n't , i do n't want to"", ' [[Catherine]] lindsey', ' [[Lindsey]] are you going to go out again ?', ' [[Catherine]] no', "" [[Catherine]] i 'm coming in i want to hear about your day"", "" ( Lindsey and Catherine 's mother head inside the house . )"", ' [[Adam_Novak]] it was a pleasure meeting you', ' [[Catherine]] what the hell are you doing here ?', "" [[Adam_Novak]] i want to know why you 're setting me up , manipulating evidence to make me look guilty"", ' [[Adam_Novak]] all because i came on too strong ?', ' [[Catherine]] i want you out of here', "" [[Adam_Novak]] i did n't get my signals crossed"", "" [[Adam_Novak]] you changed the play , and you 're screaming foul"", "" [[Adam_Novak]] that 's some power trip , babe"", "" [[Adam_Novak]] who 's the guilty one here ?"", ' [[Catherine]] you want to talk to me , call your lawyer', ' [[Catherine]] set up an appointment down at pd', ' ( Sirens wail in the distance . )', ' [[Adam_Novak]] you think i killed her ?', ' ( Catherine takes a step back , pulls out her gun and holds her other hand in front of him to keep his distance . )', ' [[Catherine]] back off', ' [[Adam_Novak]] you going to shoot me ?', ' [[Catherine]] if you take one more step', ' ( Police sirens wail and lights flash as they approach . )', ' ( Adam Novak turns and sees the cars . )', ' ( He turns back to Catherine . )', ' [[Adam_Novak]] you bitch', ' [[Catherine]] you came to my house']",0,None,0,0,Murder,0.8032927513122559,1
4,4,4,"[' ( Catherine walks over to the crime scene . )', ' ( Lights flash around her . )', ' ( Off screen , we hear a camera snap . )', ' ( In the parking structure , David Phillips checks the body while Grissom snaps photos . )', ' ( Catherine walks up to them . )', ' [[Grissom]] i appreciate this', "" [[Grissom]] everyone 's out"", "" [[Grissom]] i 'm short"", "" [[Catherine]] you 're welcome"", ' ( Catherine looks at the body as Grissom snaps more photos . )', "" ( She notes that the victim 's head is covered by her jacket . )"", "" [[Catherine]] clotted blood has n't retracted yet"", "" [[Grissom]] she has n't been dead long"", ' [[Catherine]] we have an id ?', ' ( Det Vartann joins them . )', ' [[Det._Vartann]] yeah , building manager took a peek', "" [[Det._Vartann]] id 'd her as alice granger"", ' [[Det._Vartann]] apartment 207', ' [[Det._Vartann]] moved here about a month ago', ' [[Grissom]] david , you want to take the , uh , jacket off her face ?', ' ( David Phillips removes the jacket to show that the woman is blonde . )', ' ( Grissom looks at Catherine and notices the cut on her cheek . )', ' [[Grissom]] what happened to you ?', ' [[Catherine]] i walked into a door', ' [[Catherine]] can we not talk about it ?', "" ( David checks the wound on the top of the victim 's head . )"", ' [[David_Phillips]] gunshot', ' [[David_Phillips]] looks like a small caliber weapon', ' [[Catherine]] no cartridge casings', ' [[Det._Vartann]] no purse , no car', ' [[Det._Vartann]] i put out a bolo', ' [[Det._Vartann]] possible car jacking', ' ( Quick flash to : [_GARAGE_-_NIGHT_] Alice Granger is in the garage when a person with a gun comes up behind her . )', ' ( The woman takes off running . )', ' ( The person follows her . )', ' ( She falls and is shot . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Grissom]] usually when a killer covers the victim 's face , it suggests familiarity"", ' [[Grissom]] an act of contrition', ' ( Quick flashback to : [_NIGHT_] Alice Granger is dead . )', ' ( The killer drapes her jacket over her face . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] maybe she knew her attacker', ' [[Grissom]] great', ' [[Grissom]] carjacked by a friend', "" ( Det Vartann 's phone rings . )"", ' ( He answers it . )', ' [[Det._Vartann]] vartann', ' [[Det._Vartann]] yeah , got it', ' [[Det._Vartann]] we got a 20 on her car', "" [[Grissom]] you go ; i 'll stay with the body"", "" [[Grissom]] i 'll meet you there"", ' ( Catherine nods . )', "" ( Catherine follows the officer 's car to the next crime scene . )"", ' ( They pull up in front of the Highball . )', "" ( In the reflection of the rear view mirror , we see Catherine 's eyes widen as she realizes where they are . )""]",1,"Crime scene,Victim",1,1,Murder,0.7982966899871826,1
21,21,21,"[' ( Catherine , Warrick and Det Sam Vega arrive at the scene . )', ' ( David Phillips is there going over the body . )', ' [[David_Phillips]] look familiar ?', ' ( Catherine and Warrick kneel down next to the body with a jacket wrapped around her head . )', ' [[Catherine]] yeah', ' [[Catherine]] like the other night', ' ( Warrick snaps a photo . )', ' [[Warrick]] you got an id on the vic ?', ' [[Det._Sam_Vega]] yeah', ' [[Det._Sam_Vega]] holly pearson , 31 , single', ' [[Det._Sam_Vega]] she lived across the street', ' [[Det._Sam_Vega]] car was locked', ' [[Det._Sam_Vega]] keys and purse were accounted for', ' [[Det._Sam_Vega]] found them in the mailbox along with her mail', ' [[Warrick]] any indication of sexual assault ?', ' [[David_Phillips]] well , her clothes and underwear are undisturbed', ' [[Catherine]] can you remove the jacket ?', ' [[David_Phillips]] sure', ' ( David removes the jacket and shows the blonde-haired woman and her head wound . )', ' [[Catherine]] looks like a small-caliber gunshot wound ... like the first victim', ' [[David_Phillips]] location of the entry wound is different', ' ( David checks for an exit . )', "" [[David_Phillips]] slug 's still inside her"", ' ( Catherine stands up and turns to Det Sam Vega to fill him in )', ' [[Catherine]] grave is working a case with similarities', ' [[Catherine]] that victim left a bar called the highball shortly before she was killed', "" [[Catherine]] i 'm wondering if holly went out last night"", "" [[Det._Sam_Vega]] i 'm on it"", ' [[Catherine]] thanks', ' ( Det Sam Vega leaves . )', ' ( Catherine looks around the area . )', "" [[Catherine]] there 's two sets of shoe prints ... with a bit of distance between the strides"", ' [[Catherine]] which means they were both running', ' ( Warrick snaps a photo . )', ' ( He looks around and finds something . )', ' [[Warrick]] got some shell casings', ' ( Warrick marks the area with a small flag as Catherine looks around . )', "" [[Catherine]] well , there 's only one shot fired in grissom 's case"", ' [[Warrick]] it was close contact', "" [[Warrick]] he could n't miss"", "" [[Catherine]] i 'm thinking that she was attacked near her house ... and then made a run for it"", ' ( Quick flash of : [_NIGHT_] Holly Pearson runs across the street . )', ' ( Someone chases her . )', ' ( He fires and she falls to the ground . )', ' ( He walks up to her . )', ' ( Cut to : He stands up after wrapping her head with her jacket . )', ' ( The shooter walks away . )', ' ( End of flashback . )', ' ( Resume to present . )', ' ( Catherine finds something else : A Clark County card key . )', ' [[Catherine]] got a courthouse keycard', ' [[Catherine]] for the parking lot', ' [[Warrick]] i wonder where holly pearson works', "" [[Catherine]] adam novak 's a public defender"", "" [[Catherine]] let 's run his prints against this"", ' [[Det._Sam_Vega]] guys ?', "" [[Det._Sam_Vega]] i found a couple of the victim 's coworkers"", ' [[Det._Sam_Vega]] they said she was at the highball last night', ' [[Det._Sam_Vega]] got them coming into pd']",1,"Crime scene,Victim",1,1,Murder,0.7425828576087952,1
24,24,24,"[' ( MONITOR VIEW : Two bullets . )', ' ( The computer beeps and the view changes to the side-by-side markings on the bullets . )', ' [[Nick]] hey', ' ( Warrick continues to work . )', ' ( Nick walks into the lab . )', ' [[Nick]] heard you may be looking at a second victim ?', ' [[Warrick]] yeah', ' [[Warrick]] bullets from both homicides are from the same gun', ' [[Nick]] i just got off the phone with courthouse security', ' [[Nick]] that keycard that you and catherine found belongs a guy named adam novak', ' [[Nick]] only prints i found on the card were his', "" [[Warrick]] well , let 's call pd and bring him in""]",0,None,0,0,Murder,0.7361014485359192,1
7,7,7,"[' ( Robbins goes over the body with Grissom . )', ' [[Robbins]] i dug it out of the right frontal cortex', ' [[Robbins]] the bullet lacerated the right occipital lobe', ' [[Robbins]] it crossed the mid-line , destroying the vital structures of the brain and bounced off the left frontal calvarium', ' ( Grissom looks at the bullet . )', ' [[Grissom]] hmm', ' [[Grissom]] this is a .25 caliber', ' [[Robbins]] what , disappointed ?', "" [[Grissom]] we found a .22 in the victim 's car"", ' [[Grissom]] this just ruled that out as the murder weapon', ' [[Robbins]] so shoot me', ' [[Robbins]] stellate tear means close contact', ' [[Robbins]] see the muzzle impression around the entrance wound ?', "" ( Grissom leans in for a closer look of the muzzle impression on the top of the shaved victim 's head . )"", "" ( Quick CGI POV of : The muzzle of the gun is close to the victim 's head . )"", ' ( The gun fires . )', ' ( The smoke clears , leaving an impression on the scalp . )', ' ( End of CGI POV . )', ' ( Resume to present . )', ' [[Grissom]] this could help identify the firearm', ' ( Grissom takes a ruler and measures the angle of the entry wound . )', ' [[Grissom]] this is an unusual point of entry', ' [[Robbins]] yeah , i measured the trajectory', ' [[Robbins]] ten to 15 degrees left of vertical', ' [[Grissom]] shooter would have to be standing over her', ' [[Robbins]] which would make him a giant , except for this', ' ( Robbins lifts up the sheet and shows Grissom her knees . )', ' [[Robbins]] abrasions on her knees', ' [[Grissom]] so ... maybe she was kneeling', ' [[Robbins]] begging for her life']",0,None,0,0,Murder,0.7261516451835632,1
0,0,0,"[' ( The camera follows Catherine down the hallway toward the DNA lab . )', ' ( Catherine steps into the lab . )', ' ( Mia Dickerson , working at the table , looks up . )', ' [[Catherine]] hi', ' [[Mia_Dickerson]] hey', ' ( Catherine takes the two swab boxes out of the plastic bag and holds them out for Mia . )', ' [[Catherine]] husband and wife got into it', ' [[Mia_Dickerson]] hmm', ' ( Mia takes the swabs from Catherine . )', ' [[Mia_Dickerson]] hmm', ' [[Mia_Dickerson]] what set them off ?', ' [[Catherine]] she caught him with a hooker in their bed', ' [[Catherine]] she cut him', ' [[Catherine]] he killed her', ' [[Mia_Dickerson]] what about the hooker ?', ' [[Catherine]] she grabbed his wallet and took off', ' [[Catherine]] i caught the guy just sitting on a curb', ' [[Catherine]] i swabbed his hands for blood spatter', ' [[Mia_Dickerson]] i am super backed up', ' [[Mia_Dickerson]] can this wait till tomorrow ?', "" [[Catherine]] he 's not going anywhere"", ' [[Catherine]] thanks , mia', ' ( Catherine turns , walks out of the lab and into the hallway . )', ' ( She sees Warrick and Nick turn the corner talking with each other . )', ' [[Nick]] yeah', ' ( She joins them , putting an arm around each of them . )', ' [[Catherine]] oh , hey , guys', ' [[Catherine]] i could really use a drink', ' [[Catherine]] you want to join me ?', "" [[Catherine]] i 'm buying"", "" [[Warrick]] i 'd love a drink , but we made plans , though"", ' [[Catherine]] you did ?', ' [[Warrick]] tomorrow', ' [[Nick]] rain check', ' [[Catherine]] all right', ' [[Catherine]] okay']",0,None,1,0,Murder,0.7033677697181702,1
11,11,11,"[' ( Catherine steps into the hallway . )', ' ( Greg catches up with her . )', ' [[Greg]] yo', ' [[Catherine]] oh', ' [[Catherine]] what do you have for me ?', ' [[Greg]] bullet is a .25 auto caliber winchester full metal jacket', "" [[Greg]] you ca n't shoot .25s from a .22 caliber pistol"", ' [[Catherine]] i know', "" [[Greg]] which means the semi-automatic you found in alice granger 's car is n't the murder weapon"", ' [[Greg]] okay , well , did you know that the gun is registered to a douglas granger ?']",0,None,0,0,Murder,0.6742600202560425,1
17,17,17,"[' ( OFF THE SUSPECT . )', "" ( We see the back of the suspect 's head as he 's being interviewed by Det Vartann and Grissom . )"", ' ( Camera slowly moves around him . )', ' [[Adam_Novak]] was it necessary to show up at my office ?', ' [[Adam_Novak]] try the phone', "" [[Adam_Novak]] i 'm an officer of the court"", ' [[Grissom]] mr novak ... do you recognize this telephone number ?', ' ( He looks down , presumably at the number off screen . )', ' ( We see that Adam Novak is the same man Catherine met at the bar . )', "" [[Adam_Novak]] that 's my work number"", ' [[Grissom]] did you write it on the matchbook ?', ' [[Adam_Novak]] i may have', "" [[Adam_Novak]] what 's this about ?"", ' [[Det._Vartann]] a homicide', "" [[Det._Vartann]] that matchbook was found in a dead woman 's pocket"", ' [[Adam_Novak]] this the only evidence linking me to the victim ?', ' [[Det._Vartann]] this will go much easier if you just answer our questions', ' [[Adam_Novak]] oh , yeah ?', ' [[Adam_Novak]] easier for whom ?', "" [[Grissom]] why did n't you write your name on it ?"", "" [[Det._Vartann]] i 'm a memorable guy"", ' [[Grissom]] why not your home number ?', ' [[Adam_Novak]] this is getting tedious', ' [[Adam_Novak]] at bars , i give out my work number to weed out the crazies', ' ( Grissom shows Adam Novak a NEVADA DRIVER LICENSE: )', ' [[Grissom]] this is alice granger', ' [[Grissom]] do you know her ?', ' [[Adam_Novak]] i bought her a drink last night', ' ( Just outside , Catherine walks through the hallway toward the interview room . )', "" [[Det._Vartann]] okay , why do n't you , uh , walk us through your evening ?"", "" [[Det._Vartann]] start with 'i left the office"", "" [[Det._Vartann]] '"", ' [[Adam_Novak]] i was deposing a witness', ' [[Adam_Novak]] left the office late', ' [[Adam_Novak]] stopped at the peppermill for a burger', ' [[Adam_Novak]] medium rare', ' [[Adam_Novak]] no onions', ' [[Adam_Novak]] got to the highball around 11:00', ' [[Adam_Novak]] met this redhead', ' [[Adam_Novak]] bought her a drink and', ' ( Adam Novak stops when he sees Catherine Willows walk into the interview room . )', ' ( Grissom turns around . )', ' ( Catherine clears her throat and introduces herself . )', ' [[Catherine]] mr novak', "" [[Catherine]] i 'm catherine willows , csi"", ' ( He scoffs . )', ' [[Adam_Novak]] you want to know what happened next ?', ' [[Adam_Novak]] ask the redhead', ' ( Grissom and Det Vartann both turn and look at Catherine . )', ' ( Camera holds on Catherine . )']",0,None,1,0,Murder,0.6579299569129944,0
28,28,28,"[' ( Nick scans the prints into the database and runs the search . )', ' ( Det Vartann and Catherine question Jeff Simon . )', "" [[Det._Vartann]] let 's run through the night alice died again"", "" [[Jeff_Simon]] we 've been through this"", ' [[Jeff_Simon]] i have an alibi', ' [[Det._Vartann]] your alibi only proves you lost track of her', ' [[Det._Vartann]] you knew where alice lived', "" [[Catherine]] have you been in adam novak 's car recently ?"", ' [[Jeff_Simon]] no', "" [[Jeff_Simon]] i do n't even know an adam novak"", ' [[Det._Vartann]] but you identified his vehicle as the car that alice left the bar in', "" [[Jeff_Simon]] i did n't know whose car it was"", ' [[Catherine]] then why did we find your prints in it ?', "" [[Jeff_Simon]] maybe somebody 's trying to frame me"", "" [[Catherine]] no , but i think that you 're familiar with the concept"", ' [[Catherine]] you were obsessed with alice , and when you saw adam having at her , you flipped out', ' ( Quick flashback to : [_NIGHT_] Jeff Simon sits in his car and watches Adam Novak and Alice Granger kissing . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Catherine]] i mean , here 's a woman that you ca n't get any traction with , yet she 's willing to do a stranger she picked up in a bar"", ' ( Quick flashback to : [_NIGHT_] Alice Granger gets out of the car and giggles . )', ' ( Jeff Simon sits in his car , hands gripping the steering wheel as he watches her . )', ' ( He turns his lights on . )', ' ( Alice turns around . )', ' ( Jeff gets out of the car . )', ' [[Alice_Granger]] jeff ?', ' ( She sees him and starts running . )', ' ( He runs after her . )']",1,Motive,0,1,Murder,0.6306421756744385,0
23,23,23,"[' ( The hallway is cluttered with bodies on gurneys . )', ' ( Doc Robbins stands between a couple of the gurneys when Catherine turns the corner . )', ' [[Catherine]] hell of a backlog , here , doc', ' [[Robbins]] yeah', ' [[Robbins]] traffic pile-up on i-15', ' [[Catherine]] holly pearson ?', ' [[Robbins]] mm', ' ( Robbins turns and heads into the autopsy room . )', "" ( Robbins and Catherine stand around Holly Pearson 's body as Robbins reports . )"", "" [[Robbins]] c.o.d 's a one shot to the back of the head"", ' [[Robbins]] absence of gun powder and stippling suggests a non-contact wound', ' [[Robbins]] i dug this out', ' ( He gives her the bullet . )', ' ( Camera zooms in for a close-up of the bullet . )', ' [[Catherine]] .25 caliber', "" [[Catherine]] it 's the same as the first victim"", ' ( He takes the bullet and puts it aside . )', ' [[Robbins]] you know , i got something you might find interesting', "" [[Robbins]] i emptied the stomach and she had n't eaten for hours"", ' ( Robbins leads Catherine over to the scope . )', ' [[Robbins]] a small amount of white zinfandel -- less than a glass , vintage undetermined , and a tiny scrap of meat', ' [[Robbins]] take a look', ' ( SCOPE VIEW : Skin cells . )', ' [[Robbins]] surface tissue of a human tongue', ' [[Robbins]] those are the taste buds', ' ( Quick flashback to : [_NIGHT_] The Man tries to kiss Holly Pearson and she bites his tongue . )', ' [[Catherine]] she bit her attacker ... when he tried to kiss her', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Robbins]] this woman did not go gently into that good night']",0,None,0,0,Murder,0.6290937662124634,0
