,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
8,8,8,"[' ( A reporter standing outside the house gives her news report . )', ' [[Reporter_1_(woman)]] the fear in this neighborhood just south of las vegas boulevard is almost palpable', ' [[Reporter_1_(woman)]] scott collins , his wife and two sons were brutally murdered in their beds', ' ( Camera moves past the woman reporter to another woman reporter behind her ... )', ' [[Reporter_2_(woman)]] ... the murder of four innocent', ' ( Camera moves past the camera view screen for the first reporter ... )', ' [[Reporter_1_(woman)]] authorities thus far have offered no comment fueling the fears of the neighbors that a killer is on the loose', ' [[Reporter_3_(man)]] ... a multiple murder', ' [[Reporter_3_(man)]] and we will have more on this', ' ( Camera lingers on the neighbors standing outside and watching . )']",0,None,0,0,Murder,0.943724513053894,1
37,37,37,"[' ( JESSE OVERTON answers questions while hooked up to the machine . )', ' [[Lie_Detector_Operator]] remember -- yes or no', ' [[Jesse_Overton]] got it', ' [[Lie_Detector_Operator]] did tina collins approach you at school and ask you to kill her family ?', ' [[Jesse_Overton]] yes', ' [[Lie_Detector_Operator]] would you lie about that to escape the death penalty ?', ' [[Jesse_Overton]] no', ' [[Lie_Detector_Operator]] did you kill her family ?', ' [[Lie_Detector_Operator]] did tina let you in the front door the night of the killings ?', "" [[Jesse_Overton]] two o'clock"", ' [[Jesse_Overton]] i waited till it was straight up', ' ( Quick flashback to : At the back door , JESSE OVERTON lights up a bidi with a match . )', ' [[Lie_Detector_Operator]] yes or no ?', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Jesse_Overton]] sorry', ' [[Jesse_Overton]] yes', ' ( Quick flashback to : JESSE OVERTON selects a knife and takes the biggest one in the drawer . )', ' [[Lie_Detector_Operator]] did she already have a knife for you ?', ' [[Jesse_Overton]] no', ' [[Jesse_Overton]] she let me choose', ' ( He gets a grip on the knife and heads up the stairs . )', ' [[Lie_Detector_Operator]] did you use that knife to kill barbara collins ?', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Jesse_Overton]] yes', "" ( Quick flashback to : JESSE OVERTON puts a gloved hand over BARBARA COLLINS ' mouth . )"", ' ( She wakes up , eyes wide . )', ' ( The bed spot next to her is empty . )', ' ( He stabs her . )', ' ( She dies . )', ' ( He lets go of her . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Lie_Detector_Operator]] and mr collins ?', ' [[Jesse_Overton]] yes', ' ( Quick flashback to : JESSE OVERTON attacks MR COLLINS from behind in the hallway . )', ' ( He stabs him . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Lie_Detector_Operator]] and both sons ?', ' [[Jesse_Overton]] yes', ' [[Lie_Detector_Operator]] was tina mad at her parents for not letting you see each other ?', ' [[Lie_Detector_Operator]] did tina collins tell you she wanted them dead so you could see each other ?', ' ( JESSE pauses and looks away . )', ' [[Jesse_Overton]] yes', ' ( Camera cuts to the print out that shows the lines all over the place . )']",1,None,0,0,Murder,0.86985844373703,1
4,4,4,"[' ( The first thing they see down the hallway is a pair of feet of the first dead body . )', ' ( There is blood spatter on the hallway walls . )', ' ( GRISSOM turns the corner and looks down at the body . )', ' [[Grissom]] male caucasian approximately 40 years old lying in a pool of blood', ' ( GRISSOM walks cautiously around the body . )', ' ( SHIBLEY appears and takes a look at the body as he writes . )', ' ( GRISSOM kneels down next to the body . )', ' [[Grissom]] no drag marks', ' [[Grissom]] body does not appear to have been moved', ' [[Grissom]] multiple stab wounds to the back and neck', ' [[Grissom]] looks like a single-edged blade', ' [[Grissom]] force to such a degree that the left and right internal jugular veins have been transected', ' [[Grissom]] head faces west', ' [[Grissom]] feet pointing east', ' [[Grissom]] approximately two feet from the north wall , one foot from the south', ' [[Shibley]] could ... could you take your own notes ?', "" [[Shibley]] i think that i 'm going to be sick"", ' ( Behind him , SARA appears . )', ' ( She looks at SHIBLEY and grabs the clipboard from him . )', ' [[Sara]] i got it', ' [[Sara]] go get some fresh air', ' ( SHIBLEY leaves , coughing as he goes . )', ' ( GRISSOM stares at SARA . )', ' [[Sara]] i heard on the scanner', ' [[Sara]] quadruple', ' [[Sara]] figured you might need a hand', "" [[Grissom]] you do n't sleep , do you ?"", ' [[Sara]] no', ' ( GRISSOM turns back to look around . )', ' ( SARA also looks around and latches on the bullseye symbol on the wall . )', ' [[Sara]] blood swirl on the wall', ' [[Sara]] are you thinking cult ?', ' [[Sara]] manson ?', ' [[Grissom]] somebody left a message', ' [[Grissom]] i need to see the rest of it', ' ( GRISSOM looks around . )']",1,"Victim,Death cause",0,1,Murder,0.8136334419250488,1
28,28,28,"[' ( WARRICK and BRASS interview OLIVER . )', ' [[Warrick]] the tire treads from the scooter place you at the scene of the murders', ' [[Oliver]] look , i was in hoover visiting my father', "" [[Oliver]] i do n't know anything about tina 's parents getting killed"", "" [[Warrick]] tina 's parents ?"", ' [[Warrick]] so you know tina collins ?', ' [[Oliver]] yeah , i know her', ' [[Oliver]] a lot of guys know her', "" [[Oliver]] she 's a freak"", ' [[Warrick]] you mean sexually ?', ' [[Oliver]] yeah', "" [[Warrick]] where 's your scooter now ?"", "" [[Oliver]] i told him i do n't know"", ' [[Brass]] so it just disappeared ?', ' [[Oliver]] look , it costs money , right ?', "" [[Oliver]] and my dad 's been slacking on support so i bought it with three other guys"", ' [[Oliver]] we share it', "" [[Brass]] here 's a pen"", ' [[Brass]] start writing', ' ( BRASS puts the pen down on the table in front of OLIVER . )', ' ( OLIVER grabs the pen and pulls the paper toward him . )', ' ( He starts writing . )']",0,None,0,0,Murder,0.8088982701301575,1
6,6,6,"[' ( SARA takes a picture of the dead woman . )', ' ( GRISSOM walks out of the room and down the hall . )', ' ( He follows the blood spatter on the floor back to the body of MR COLLINS . )', ' ( GRISSOM stops in front of the door that MR COLLINS is in front of . )', "" ( It 's BRENDA 'S room . )"", ' ( GRISSOM pushes the door open and walks into the room . )', ' ( He looks around . )', "" ( It appears to be a normal little girl 's room . )"", "" ( Cut to : GRISSOM pushes the door open and walks into the sons ' room . )"", ' ( One of the boys is dead on the bed . )', ' ( GRISSOM lifts the sheet and looks underneath . )', ' ( He checks the windows . )', ' ( He looks at the other empty bed in the room . )', "" ( On the mirror is another bull 's eye symbol . )"", ' ( GRISSOM walks toward it and looks at it . )', "" ( In the mirror 's reflection , he finds the second son 's body on the floor between the bed and the wall . )"", ' ( He turns around to look at the body . )', ' ( The little boy was stabbed in the back . )', ' ( GRISSOM looks up and sees two bloodied hand prints on the wall . )', ' ( He closes his eyes at the sight . )']",1,Victim,0,1,Murder,0.7824356555938721,1
43,43,43,"[' ( In the garage , CATHERINE speaks into a tape recorder as she takes her notes . )', ' ( She looks at a schematic of the crime scene , # XR-0048-096822-003 . )', ' ( As she speaks , the camera follows on the map . )', "" ( It starts with the figure of the father in the hallway in front of BRENDA 'S bedroom door ... )"", ' [[Catherine]] notes on mapping : collins family murder', ' [[Catherine]] case # 00-398', ' [[Catherine]] intruder killed mother', ' ( ... then moves to the photo of the mother in the bedroom , Case # 00-398 , Photo # 17 . )', ' [[Catherine]] father went to protect the little girl', ' [[Catherine]] got nicked by knife', "" ( Camera moves from the boy 's room on the map to the photo , Case # 00-398 , Photo # 47 . )"", "" [[Catherine]] killer subdued him as dad was entering the little girl 's room to"", ' [[Catherine]] ... save her', "" ( Something does n't click . )"", "" ( It does n't match the photos she 's looking at . )"", ' ( She looks at the photo of the blood drops found on floor , Case # 00-398 , Photo # 36 . )', ' ( From this photo , she looks at another photo , # 30 . )', ' ( And another photo , # 18 . )', "" ( CATHERINE does n't like what she 's seeing . )"", ' ( She reaches for the magnifying glass to look again at Photo # 18 . )', ' ( Quick flashback to : Cast in red light , MR COLLINS steps out of the bedroom and is attacked from behind . )', "" ( MR COLLINS falls to the floor in front of BRENDA 'S bedroom door . )"", ' ( JESSE OVERTON stabs MR COLLINS repeatedly . )', ' ( White flash to : JESSE carries the dripping knife down the hallway . )', ' ( End of flashback . )', ' ( Resume to PHOTO # 18 . )', ' [[Catherine]] grissom', ' ( CATHERINE drops the magnifying glass and reaches for her cell phone . )', "" ( There 's a light knock on the door . )"", ' ( CATHERINE looks up . )', ' ( A man carrying a file package walks in )', ' [[Ted_Goggle]] catherine willows ?', "" [[Catherine]] who 's asking ?"", ' [[Ted_Goggle]] ted goggle', "" [[Ted_Goggle]] i 'm with family services"", "" [[Ted_Goggle]] were you working the collins ' case ?"", "" [[Catherine]] you know , your department ca n't seem to get things straight"", "" [[Catherine]] if you 're looking for the little girl , she 's already got a caseworker"", "" [[Ted_Goggle]] actually , i 'm inquiring about your little girl"", ' [[Catherine]] my lindsey ?', ' [[Catherine]] why ?', ' [[Catherine]] what are you talking about ?', ' [[Ted_Goggle]] your husband , eddie , filed a report', ' [[Ted_Goggle]] says you neglected to pick her up after dance class last night', ' [[Ted_Goggle]] that you routinely neglect her for your job', "" [[Catherine]] is this eddie 's idea of a joke ?"", ' [[Catherine]] what , are you in one of his bands ?', ' [[Ted_Goggle]] i already made a field visit to your house', "" [[Ted_Goggle]] here 's the form"", ' ( He hands her the form . )', ' ( She looks at it . )', ' [[Ted_Goggle]] lindsey seems okay but there is going to be an investigation as to whether there was parental neglect', "" [[Ted_Goggle]] you 're on notice"", ' ( He leaves the garage . )']",0,None,1,0,Murder,0.7607653141021729,1
18,18,18,"[' ( CATHERINE reports to GRISSOM . )', ' [[Catherine]] i got the blood samples on the way to the lab', ' [[Grissom]] good', ' [[Grissom]] you buy this cult thing ?', "" [[Catherine]] you mean the blood swirls next to the father 's body in the boys ' room ?"", ' ( CATHERINE shakes her head . )', ' [[Catherine]] i studied pictures of the manson murders', "" [[Catherine]] this is n't butter"", "" [[Catherine]] it 's imitation"", ' ( GRISSOM nods in agreement . )', "" [[Catherine]] what 's your take ?"", ' [[Grissom]] whoever did it killed the mother first', ' [[Grissom]] in her sleep , quick', ' [[Catherine]] explains why the blood is confined to the bed and the floor under it', ' [[Grissom]] husband woke up', ' [[Grissom]] ran to protect his kids', ' ( They start walking out of the bedroom as GRISSOM narrates . )', ' [[Grissom]] the killer nicked him here', ' [[Grissom]] and then finished him off down the hall', ' [[Catherine]] gave his life for the little girl', ' [[Catherine]] there should be more blood', ' [[Grissom]] yeah', "" [[Grissom]] it 's a hole"", ' [[Grissom]] we need to fill it', "" [[Grissom]] if we start from the inside and fan out whoever 's left at the scene"", ' [[Catherine]] the first suspect', ' [[Grissom]] the teen daughter ?', "" [[Catherine]] well , she 'd need help"", ' [[Catherine]] maybe a boyfriend ?', "" [[Grissom]] i wonder if they call him 'buffalo '""]",0,None,1,0,Murder,0.7544534206390381,1
5,5,5,"[' ( GRISSOM and SARA walk into the Master Bedroom . )', ' ( They walk toward the bed . )', ' ( On the bed , Mrs Collins is dead . )', ' ( GRISSOM recites ; SARA writes . )', ' [[Grissom]] female caucasian', ' [[Grissom]] appears to be one stab wound to the throat', ' [[Grissom]] transection of left and right carotid arteries with exsanguinating hemorrhage', ' [[Grissom]] no defense marks', ' [[Grissom]] cursory opinion : she was killed in her sleep', ' ( SARA looks around . )', ' ( Listening . )', ' ( GRISSOM also stops and looks around . )', ' ( In the silence , they can hear it . )', "" ( Something 's dripping . )"", ' ( They both lean in toward the body . )', "" ( Her blood has n't clotted and is dripping down her fingertips to the floor . )"", ' [[Grissom]] do you feel this ?', "" [[Sara]] her soul 's still in the room"", "" [[Grissom]] but there 's something else""]",1,"Victim,Death cause",0,1,Murder,0.7179257869720459,1
38,38,38,"[' ( BRASS walks out into the hallway carrying the print out . )', ' [[Brass]] well , the sick b*st*rd is on the up and up', ' [[Brass]] except your last question', "" [[Brass]] your 'why ' ?"", ' [[Catherine]] that they killed the family so they could be together ?', ' [[Brass]] operator says his respiratory reactions were inconsistent', "" [[Brass]] he 's lying"", ' [[Nick]] we got them both', "" [[Nick]] i do n't much care why they did it"", "" [[Warrick]] i 'm with you there"", ' [[Grissom]] i care', "" [[Grissom]] i do n't like holes"", ' [[Grissom]] what are they hiding ?']",0,None,1,0,Murder,0.6508239507675171,1
1,1,1,"[' ( Emergency vehicles and Officer cars surround the house . )', ' ( GRISSOM drives up to the scene , the dispatch radio on in his car . )', ' ( GRISSOM parks the car and exits the vehicle . )', "" ( He meets up with DET O'RILEY . )"", ' ( They head for the house . )', ' [[Grissom]] hey', "" [[Det._O'Riley]] heads up"", "" [[Det._O'Riley]] the press is going to be all over this one"", ' [[Grissom]] did the count change since you called me ?', "" [[Det._O'Riley]] four dead : mother , father , two teenage boys"", "" [[Det._O'Riley]] the sisters were luckier"", ' ( He points to a girl talking with an officer off to the side . )', ' ( She has a blanket wrapped around her . )', "" [[Det._O'Riley]] teen girl heard a noise , hid in the closet"", "" [[Det._O'Riley]] alerted the neighbors after all the shouting was done"", ' ( He points to a little girl sitting in the front seat of the police car . )', "" [[Det._O'Riley]] younger sister 's over there"", "" [[Det._O'Riley]] they could n't have killed their father tag team -- soaking wet"", ' ( GRISSOM looks at the house and sees an OFFICER run out of the house , a handkerchief pressed tightly to his mouth . )', ' ( He rushes toward the bushes at the side of the house to throw up . )', "" [[Grissom]] what 's the matter with your guys ?"", "" [[Det._O'Riley]] they 've been inside"", "" ( DET O'RILEY puts his notebook into his coat pocket and walks away . )"", ' ( Grimly , GRISSOM stares at the house . )', ' ( He sighs . )']",0,None,0,0,Murder,0.6406223773956299,1
