,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
28,28,28,"[' ( GRISSOM hands out photographs on the table . )', ' [[Grissom]] three armed robbers hold up the casino', "" [[Grissom]] tammy 's in black , adam was the one in blue and that leaves us darin"", "" [[Catherine]] we found darin and tammy 's prints at the convenience store"", ' [[Catherine]] hours before the heist , gets murdered', ' ( Quick flashback to : The clerk turns around and gets shot . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Nick]] shot with the same gun used to kill adam at the casino', ' [[Grissom]] the surveillance video tells us that darin was the only one in position to shoot adam', "" ( Quick flashback to : The 'Woman ' in Red shooting the 'Woman ' in Blue ' . )"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Nick]] why did darin kill adam ?', ' [[Sara]] greed', ' [[Sara]] fewer slices', ' [[Sara]] bigger pieces', ' [[Catherine]] which explains why he killed tammy', ' ( Quick flashback to : TAMMY FELTON on the ground , gasping and being choked by DARIN HANSON . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Nick]] that 's confirmed ?"", "" [[Catherine]] epithelials on her neck are a match to darin 's dna"", ' [[Nick]] so , darin thought he was getting the whole score', "" [[Sara]] but now he 's dead"", "" [[Sara]] so , who killed him , and where 's the money ?"", "" [[Grissom]] and we still do n't know why darin and tammy took out the convenience store clerk"", "" [[Catherine]] why kill a man for a few hundred bucks when you 're about to steal a hundred thousand ?"", "" [[Sara]] we 've got more questions than answers"", ' ( WARRICK enters the room . )', "" [[Warrick]] i just got off the phone with the laughlin csi assigned to last month 's cottage casino case"", "" [[Warrick]] he told me the casino 's cameras captured four assailants , not three"", ' [[Nick]] maybe tower club surveillance missed something', "" [[Warrick]] actually , it did n't"", ' [[Warrick]] we did']",1,None,1,0,Murder,0.8504141569137573,1
32,32,32,"[' ( On screen are photo shots of the robbers from the surveillance video of the Laughlin robbery . )', ' [[Archie_Johnson]] surveillance stills from the laughlin heist', "" [[Archie_Johnson]] four perps ; we 've identified three : darin , tammy and adam"", ' [[Archie_Johnson]] all deceased', ' [[Grissom]] yeah', ' [[Grissom]] all murdered', ' [[Archie_Johnson]] that leaves one', ' [[Sara]] i.d', "" [[Sara]] the 'unknown ' , good chance we solve both cases : laughlin and vegas"", ' [[Grissom]] except all we got is a gun in drag', "" [[Archie_Johnson]] well , that 's why i 'm here"", ' ( ARCHIE gets to work on the photos on screen . )', "" [[Archie_Johnson]] i 've divided the photo into segments removed the disguise and rebuilt the original image based on male physiological norms"", "" [[Archie_Johnson]] now , it 's not exact but you 'll have an idea of what your guy looks like"", ' ( SARA recognizes the man on screen . )', "" [[Sara]] that 's dustin bale"", ' [[Grissom]] the clerk from the convenience store', ' [[Sara]] whoa', ' [[Sara]] hold on', ' [[Sara]] he was killed hours before the tower club heist', ' [[Sara]] in on laughlin , out on vegas', ' [[Sara]] so , darin took him out first', ' [[Sara]] they cleared the register just to make it look like a robbery', ' [[Grissom]] but the pit boss said it was darin plus three', ' [[Sara]] because he knew there were four at the laughlin heist', "" [[Grissom]] well , maybe he did n't know that the clerk was n't there"", "" [[Grissom]] he was n't counting wigs"", ' [[Grissom]] he was hiding under a blackjack table', "" [[Sara]] and we 're back to who killed darin hanson""]",0,None,0,0,Murder,0.8363728523254395,1
31,31,31,"[' ( BRASS and CATHERINE question MAX DUNCAN . )', ' ( His lawyer sits next to him . )', ' [[Brass]] max ... are you clairvoyant ?', ' [[Max_Duncan]] excuse me ?', ' [[Catherine]] surveillance tape from the tower club casino', ' [[Catherine]] you ducked before there was a reason to cover', ' [[Max_Duncan]] i saw a gun ; i hit the ground', "" [[Brass]] okay , let 's try this"", ' [[Brass]] why were you leaving town ?', ' [[Brass]] trying to beat a murder rap ?', ' [[Max_Duncan]] no', "" [[Max_Duncan]] i did n't kill anyone"", ' [[Catherine]] you forget about darin hanson ?', ' [[Catherine]] your car was covered with gray dust- - silica', ' [[Catherine]] it places you at the murder scene', "" [[Max_Duncan]] well , i did n't kill him"", ' [[Lawyer]] max', ' [[Max_Duncan]] i went there , but', "" [[Lawyer]] i 'm advising you not to say another word"", ' [[Max_Duncan]] no , i want to clear this up', "" [[Max_Duncan]] all right , i went out to the mine , but i did n't kill darin he was already dead"", ' [[Max_Duncan]] all right , look , i', "" [[Max_Duncan]] i 'll admit i helped him out"", ' [[Max_Duncan]] i', ' [[Max_Duncan]] i told him when and where to hit', "" [[Max_Duncan]] that 's why i ducked"", "" [[Max_Duncan]] but that 's it"", "" [[Brass]] that 's a lot"", "" [[Catherine]] and it still does n't explain why you went to see darin"", ' [[Lawyer]] max , that is enough', ' [[Max_Duncan]] well , i went to collect my share , but the money was gone', "" [[Max_Duncan]] darin was dead , and i panicked , but i did n't shoot him"", "" [[Max_Duncan]] you ca n't get me for murder on this"", ' [[Brass]] when someone is killed during the commission of a felony all the conspirators are liable', ' [[Catherine]] darin hanson shot adam brower but you might as well have pulled the trigger', "" [[Lawyer]] let 's make a deal"", ' [[Brass]] tell me , who else was involved ?', ' [[Brass]] who killed darin ?', ' [[Max_Duncan]] look , darin was the only one that i spoke to', ' [[Max_Duncan]] i never even met the other three', ' [[Brass]] then we got no deal', ' [[Brass]] officer', "" ( The OFFICER puts a hand on MAX DUNCAN 'S shoulder . )"", ' ( MAX DUNCAN and his LAWYER leaves with The OFFICER . )', ' ( BRASS sits down . )', ' [[Brass]] you know what ?', ' [[Brass]] i kind of believe him', ' [[Catherine]] yeah , me , too', ' [[Catherine]] he confirmed a fourth', ' [[Catherine]] darin plus three', ' [[Catherine]] just like laughlin', ' [[Brass]] so , the last man standing killed darin', "" [[Catherine]] and he 's still out there ... flush with cash and a .45 caliber""]",0,None,1,0,Murder,0.7650730609893799,1
20,20,20,"[' [[Catherine]] grissom !', ' ( GRISSOM turns around and sees CATHERINE walking toward him . )', ' ( He turns around and continues down the hallway . )', ' ( CATHERINE chases after him . )', "" [[Grissom]] if you 're going to badger me about your crime scene location , put it in a memo"", "" [[Catherine]] you do n't read memos"", ' [[Catherine]] do you remember tammy felton ?', ' [[Grissom]] i always remember the ones that get away', "" [[Catherine]] she 's back"", ' ( GRISSOM stops and turns around . )', ' ( CATHERINE catches up with GRISSOM . )', "" [[Catherine]] she 's been to calnevari"", "" [[Catherine]] she 's a prime suspect in our convenience store homicide"", ' ( GREG enters the end of the hallway and calls out to GRISSOM . )', ' [[Greg]] grissom', ' [[Greg]] i need you , asap', ' [[Greg]] please', ' ( GRISSOM pulls CATHERINE down with him as he follows GREG . )']",0,None,0,0,Murder,0.7535625696182251,1
24,24,24,"[' ( ROBBINS examines TAMMY FELTON . )', ' [[Robbins]] contusions on the anterior neck', ' [[Robbins]] streaking erythema on the lateral aspect of zone one', ' [[Robbins]] cartilaginous tracheal rings are crushed', ' ( CATHERINE walks in )', ' [[Catherine]] hey , doc', ' [[Robbins]] catherine', "" [[Catherine]] she did n't put up a fight , did she ?"", "" [[Robbins]] how 'd you know ?"", ' [[Catherine]] she was killed by the one person in life she trusted', ' ( Quick flashbacks to : TAMMY FELTON in her blonde wig kissing DARIN HANSON . )', ' ( TAMMY takes off her wig . )', ' ( She and DARIN stand close to each other . )', ' ( DARIN puts his hands on her shoulders . )', ' ( TAMMY smiles . )', "" ( DARIN 'S grip starts to tighten and TAMMY starts gagging . )"", ' ( They fall to the ground as he chokes her . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] darin hanson stared her in the face and she never saw it coming', ' [[Robbins]] put his thumbs around her air pipe and pushed', ' ( Quick flashback to TAMMY FELTON on the ground and gasping as DARIN HANSON chokes her . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Robbins]] i swabbed her neck', ' [[Robbins]] affirmative for epithelials', ' ( ROBBINS hands the swab box to CATHERINE . )', "" [[Catherine]] i 'll run them against darin hanson 's dna"", ' [[Robbins]] parents called', "" [[Robbins]] they 're on their way in to i.d"", ' [[Catherine]] how did they sound ?', ' [[Robbins]] oddly , relieved', ' [[Catherine]] they finally know where she is', ' ( CATHERINE sighs . )']",0,None,1,0,Murder,0.74773770570755,1
23,23,23,"[' ( Open on the car in the bushes . )', ' ( BRASS stands off to the side looking at the car in the bushes . )', "" ( On the road , the CSI 'S get out of their Tahoe . )"", ' ( They approach BRASS . )', ' ( BRASS turns to meet them . )', ' [[Brass]] a trucker called it in', "" [[Grissom]] well , if that 's the getaway car there would have been a secondary vehicle parked nearby"", ' [[Nick]] yeah', ' [[Nick]] check for treads , jim ?', ' [[Grissom]] shall we ?', "" [[Catherine]] let 's go"", ' ( GRISSOM makes his way to the front of the car . )', ' ( He looks inside . )', ' ( Cut to : NICK and BRASS are topside looking for the second vehicle . )', ' [[Nick]] if you were stashing a car , where would you hide it ?', ' [[Brass]] all these bushes would provide good cover', ' [[Nick]] oh ... check out that dirt displacement', ' [[Brass]] yeah', ' [[Brass]] skid mark ; one tire', "" [[Brass]] where 's the other one ?"", "" [[Nick]] there is n't one"", ' ( Quick flashback to a single rider on a motorcycle . )', ' ( The engine revs and it drives off . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Nick]] dirt to pavement , then the trail goes cold', ' ( Cut to : CATHERINE helps GRISSOM back on top of the hill . )', ' [[Grissom]] no damage', ' [[Grissom]] this car was barely moving', ' [[Catherine]] it was dumped', ' ( A piece of cloth is caught in the trunk hood . )', ' [[Catherine]] detail ... pop the trunk', ' ( The MAN pops the trunk open . )', ' [[Catherine]] thanks', ' ( They open the trunk and find TAMMY FELTON inside . )', ' ( Eyes wide open and dead . )', "" [[Catherine]] it 's tammy""]",1,Victim,1,1,Murder,0.7375655770301819,1
21,21,21,"[' ( GREG sits in his chair . )', ' ( On the table in front of him are bullet samples . )', ' [[Greg]] so , ballistics sent me a bullet from the casino', "" [[Greg]] it 's a .45 so we know it came from one of the 'ladies '' guns"", ' [[Grissom]] and this is a special bullet ?', ' [[Greg]] no , but there was a foreign substance adhered to it', ' [[Grissom]] and the substance is special ?', ' [[Greg]] not exactly', ' [[Catherine]] just get to the point , greg', ' [[Greg]] tomato , to-mah-to , potato', ' [[Catherine]] wait a second', ' [[Catherine]] there was potato on the bullet ?', ' ( GRISSOM turns to look at CATHERINE . )', ' ( He knows she knows something . )', ' [[Greg]] you bet', ' [[Greg]] strange , huh ?', ' [[Catherine]] there was potato on the bullet because there was potato inside the barrel of the gun', ' [[Grissom]] this bullet is from my investigation', ' [[Catherine]] right', ' [[Catherine]] one of your armed robbers may have used a potato as a silencer prior to the heist', ' ( Quick CGI POV to : Close up of the gun firing and the bullet shattering the potato , passing through the potato and some of the potato getting back into the nozzle of the gun . )', ' ( End of CGI POV . )', ' ( Resume to present . )', ' [[Grissom]] tammy felton ?', ' [[Catherine]] maybe', ' [[Grissom]] three armed robbers', "" [[Grissom]] adam brower -- killed at the scene tammy felton ... we 're still one suspect short"", ' ( SARA enters the lab . )', ' ( She pulls out the photo sheet from the envelope . )', ' ( She gives it to CATHERINE . )', ' [[Sara]] cath , got another match from the convenience store', ' [[Sara]] the print on the outside doorknob belongs to an ex-con , darin hanson', ' ( GRISSOM looks at CATHERINE . )', ' ( They both look at each other . )', ' ( SARA recognizes the look . )', ' [[Sara]] you know this guy , too ?', "" [[Catherine]] he ran with tammy 's father , mostly from the law"", ' [[Grissom]] so tammy kills dad ... and she and darin hanson run off together', ' [[Catherine]] a regular bonnie and clyde', ' [[Catherine]] just what vegas needs', ' ( Camera holds on GRISSOM . )']",1,"Perpetrator,Evidence",1,1,Murder,0.7095560431480408,1
27,27,27,"[' ( Police cars drive up to the abandoned silica mine . )', ' ( NICK , WARRICK and GRISSOM exit the Tahoe . )', ' ( They start looking around . )', ' ( Officers also start looking around the place . )', ' [[Grissom]] come here', ' ( NICK and WARRICK join GRISSOM to see what he found . )', ' ( GRISSOM points . )', ' ( Across the way , a motorcycle is parked next to a shed . )', ' [[Nick]] motorcycle tracks at the vehicle dump site', ' ( They make their way toward the shed . )', ' ( On the ground are silica crystals . )', ' [[Nick]] yeah , that smells nice', "" [[Warrick]] should n't smell at all , if this place is abandoned"", ' ( Behind GRISSOM , NICK and WARRICK both get their guns out . )', ' ( GRISSOM stands in front and looks at the shed . )', ' [[Grissom]] get your guns out', ' ( They approach the shed . )', ' ( GRISSOM reaches out and opens the door . )', ' ( Inside is a dead MAN shot in the forehead . )', ' [[Grissom]] say hello to darin hanson', ' ( WARRICK picks up a shell casing from the ground . )', ' [[Warrick]] shot with a .45', ' [[Warrick]] execution style', ' [[Nick]] adam , tammy ... now darin.. all dead', "" [[Grissom]] and ... we 're out of suspects""]",1,"Crime scene,Victim",0,1,Murder,0.6866939663887024,1
22,22,22,"[' ( BOBBY DAWSON goes over the bullet comparisons with GRISSOM and CATHERINE . )', ' [[Grissom]] let me see , bobby', ' [[Bobby_Dawson]] yeah', ' ( BOBBY moves aside so that GRISSOM can look into the scope . )', "" [[Bobby_Dawson]] projectile on the left , .45 hollow point courtesy of adam brower 's back"", ' [[Bobby_Dawson]] on the right', ' ( SCOPE VIEW of the two bullets . )', ' [[Bobby_Dawson]] ... a .45 hollow point extracted from dustin bale -- dead clerk at the convenience store', ' [[Grissom]] bullets confirm the story told by the potato', ' [[Catherine]] same gun', ' [[Catherine]] two crimes', ' [[Catherine]] one case', ' [[Grissom]] three suspects', ' [[Grissom]] adam brower , deceased', ' [[Grissom]] tammy felton , darin hanson , still at large', ' ( NICK enters the lab . )', ' [[Nick]] hey , guys', ' [[Nick]] i just got a call from brass', ' [[Nick]] we got a possible getaway vehicle off i-93', "" [[Catherine]] what makes you think it 's the right car ?"", "" [[Nick]] it 's beige abandoned , '77 mercury cougar"", "" [[Nick]] mercury 's a division of ford"", "" [[Nick]] i 'll drive""]",0,None,0,0,Murder,0.6730228662490845,1
7,7,7,"[' ( CATHERINE and SARA drive to the crime scene . )', ' [[Catherine]] can you imagine living out here ?', "" [[Sara]] it 's peaceful"", ' [[Catherine]] peaceful ?', ' [[Catherine]] the town just lost five percent of its population', ' [[Sara]] i thought you said this was a single homicide', ' [[Catherine]] yeah , in a population of 20', ' ( SARA smiles . )', ' ( The car turns into the parking lot . )', ' [[Sara]] we made it', ' [[Sara]] state trooper', ' ( CATHERINE parks the car . )', ' ( They get out of the car . )', ' [[Officer_Spencer]] two hours to drive 75 miles', ' [[Officer_Spencer]] you guys got lost', "" [[Catherine]] what 's the rush ?"", "" [[Catherine]] crime scene 's not going anywhere"", ' [[Officer_Spencer]] yeah , but i am', "" [[Officer_Spencer]] body 's behind the counter"", ' [[Officer_Spencer]] dustin bale -- store clerk', ' [[Officer_Spencer]] bullet through the chest', "" [[Officer_Spencer]] the register 's empty"", ' [[Sara]] officer spencer , did you touch anything ?', ' [[Officer_Spencer]] fourteen years as a state trooper', ' [[Officer_Spencer]] i know how to secure a crime scene without contaminating the evidence', ' [[Sara]] sorry', "" [[Officer_Spencer]] it 's okay"", ' [[Officer_Spencer]] look , i cover 97.5 square miles', ' [[Officer_Spencer]] i got to book', ' ( CATHERINE and SARA head for the store . )']",0,Perpetrator,0,1,Murder,0.6230965852737427,1
