,Unnamed: 0,scene_id,scene_text,in_summary,aspects,prediction,aspect?,topic,score,prediction_class
22,22,22,"[' ( GRISSOM and CATHERINE head up the front walk toward the front door . )', ' ( The woman of the house puts out the trash and sees them . )', ' [[Debbie_Dunbar]] can i help you ?', ' ( They turn and see her . )', ' [[Catherine]] good evening', "" [[Catherine]] we 're with the las vegas crime lab"", ' [[Debbie_Dunbar]] oh , god', ' [[Debbie_Dunbar]] did something happen to my husband ?', ' [[Debbie_Dunbar]] he was supposed to be home on monday night', "" [[Debbie_Dunbar]] i 've been calling his cell"", "" [[Debbie_Dunbar]] he 's not at work"", ' [[Catherine]] is this your husband ?', "" ( CATHERINE holds out a copy of ROGER DUNBAR 'S Nevada Driver 's License . )"", ' ( She takes it from her . )', ' [[Debbie_Dunbar]] yes', "" [[Catherine]] you 're currently married to him ?"", ' [[Debbie_Dunbar]] what is going on ?', ' ( GRISSOM looks over at the trash bin )', ' [[Catherine]] well , your husband is a suspect in a criminal investigation', "" [[Catherine]] currently , he 's in police custody"", ' ( He heads to the trash and opens it to find bottles of chemicals . )', ' [[Grissom]] mrs dunbar ?', ' [[Grissom]] do you have a daughter ?', ' [[Debbie_Dunbar]] amy', ' [[Grissom]] is she entered in the science fair ?']",0,None,0,0,Crime,0.8732628226280212,1
12,12,12,"[' ( BRASS and CATHERINE interview ROGER DUNBAR . )', "" [[Roger_Dunbar]] you drag me out of my dentist 's office"", ' [[Roger_Dunbar]] you throw me in a squad car', "" [[Roger_Dunbar]] now you 're accusing me of planting a car bomb ?"", ' [[Brass]] mr dunbar , you rented a camaro from thrift rite rental', ' [[Brass]] returned it last night , 9:30 p.m', ' [[Brass]] it blew up a half an hour later in front of the orpheus', "" [[Roger_Dunbar]] it 's all over the news"", ' [[Roger_Dunbar]] that was my camaro ?', ' [[Brass]] yeah', ' [[Roger_Dunbar]] but this is crazy', ' [[Brass]] so , what happened ?', ' [[Brass]] you have a beef with the rental car company ?', ' [[Roger_Dunbar]] no', ' [[Roger_Dunbar]] i-i get double miles', "" [[Roger_Dunbar]] i 'm a premier card member"", "" [[Brass]] oh , i 'm sure you are"", "" [[Roger_Dunbar]] you know what , i 'm not saying another word without an attorney"", "" [[Catherine]] that 's your right , mr dunbar"", ' ( CATHERINE pushes the piece of paper across the table toward ROGER DUNBAR . )', ' ( He looks down at it . )', ' [[Catherine]] warrant for your clothes', ' ( She hands him some clothing and a bag . )', ' [[Catherine]] strip', ' [[Catherine]] everything in the bag', ' ( He starts to unbutton his shirt . )']",0,None,0,0,Crime,0.7509011030197144,1
13,13,13,"[' ( NICK works on the parts . )', ' ( He takes a liquid sample from the parts , dries it out into a powder , places some of the powder in a test tube and tests it . )', ' ( The liquid turns blue and crystallizes . )', ' ( GRISSOM walks into the lab . )', "" [[Nick]] id 'd the explosive"", ' [[Grissom]] ammonium perchlorate', ' [[Nick]] yeah , rocket fuel', ' [[Nick]] gcms picked up the other half of the equation -- gasoline', ' [[Grissom]] combination of the two creates an unstable mass', ' [[Grissom]] both shock-and friction-sensitive', "" [[Nick]] ammonium perchlorate 's available at any chemical supply store"", ' [[Nick]] you can gas up on every corner', "" [[Nick]] anyone could 've made this bomb"", ' ( We hear footsteps of someone approaching the lab . )', "" ( NICK 'S gaze shifts and he nods to GRISSOM that there 's someone there to see him . )"", ' ( GRISSOM turns around to find SHERIFF RORY ATWATER standing in the doorway , his arms crossed . )', ' [[Grissom]] sheriff ?', ' [[Grissom]] what can we do for you ?', ' [[Sheriff_Rory_Atwater]] need a little clarification', ' [[Sheriff_Rory_Atwater]] i know captain brass has a suspect in custody', "" [[Sheriff_Rory_Atwater]] where it get a little hazy for me , is i 'm not getting his connection to the air marshal"", "" [[Grissom]] well , it 's entirely possible that mr watson was just in the wrong place at the wrong time"", ' [[Sheriff_Rory_Water]] another thing , you said that the switch was a digital clock', ' [[Sheriff_Rory_Water]] the bomb had been set to go off at a designated time , right ?', ' [[Sheriff_Rory_Water]] how do we get a wrong time ?', ' ( NICK nods . )', ' [[Nick]] i can answer that , too', ' ( He turns to indicate the scope set up on the next table . )', ' [[Nick]] take a look', ' ( GRISSOM looks through the scope . )', ' [[Grissom]] short in the wire', ' [[Nick]] compromised the timing device', ' [[Nick]] made the bomb unpredictable', ' [[Grissom]] we may never know when that bomb was supposed to explode']",0,None,0,0,Crime,0.708838939666748,1
5,5,5,"[' ( NICK empties the tray with the bomb parts onto the table . )', ' ( He separates the larger pieces out of the mix and sets them aside . )', ' ( He picks up a piece , looks at it , then sets it aside . )', ' ( He picks up another piece , examines it and sets that aside next to the first piece . )', ' ( He empties the contents of the second tray onto the table and sorts through those items He examines every item piece by piece and sorts through them . )', "" ( Finally , he 's left with the wire . )"", ' ( He examines the wire and sets it aside . )', ' ( Camera zooms in to the group of small fragments on the table . )', ' ( Quick CGI : The fragments assemble themselves to show a pipe . )', ' ( Inside the pipe , is the wire . )', ' ( Finally , the exploding cap twists onto the end of the pipe . )', ' ( Camera pulls away to show the pipe resting on some clay stuck to two red stands . )', ' ( End of quick CGI . )', ' ( Resume to: )', ' ( NICK reports his findings to GRISSOM and SHERIFF RORY ATWATER . )', ' [[Nick]] it was a pipe bomb', ' [[Nick]] initiated by a lightbulb filament', ' [[Grissom]] bomb was attached to the fuel tank', ' [[Nick]] there were still magnet and solder fragments attached to the pipe', ' ( NICK shows the photo to the SHERIFF . )', ' [[Sheriff_Rory_Atwater]] did you find any kind of timing device ?', ' [[Nick]] digital clock in the dash', ' [[Sheriff_Rory_Atwater]] what about the type of explosive used ?', ' [[Grissom]] not yet', ' [[Nick]] i was about to analyze the chemical residue left on the bomb frags', ' [[Grissom]] be sure to do an organics and inorganics test', ' [[Nick]] will do', ' ( NICK leaves the office . )', "" ( The SHERIFF sighs , steps toward the seat in front of GRISSOM 'S desk and sits down . )"", ' [[Sheriff_Rory_Atwater]] so ... what does it all mean ?', ' [[Grissom]] what does what all mean ?', "" [[Sheriff_Rory_Atwater]] do n't play dumb with me , gil"", ' [[Sheriff_Rory_Atwater]] explosions lead the news', ' [[Sheriff_Rory_Atwater]] i need to know who , and i need to know why', ' [[Grissom]] well , the evidence is only teaching us about the bomb , not the bomber', ' [[Sheriff_Rory_Atwater]] what about a signature ?', ' [[Sheriff_Rory_Atwater]] is there anything distinct , unusual about this particular bomb ?', ' [[Grissom]] no', ' [[Grissom]] nothing']",0,None,0,0,Crime,0.6965662240982056,1
1,1,1,"[' ( Emergency Personnel , Fire Units and Officer Cars assist with helping the injured . )', ' ( The Fire Units work on putting the car fire out . )', ' ( GRISSOM and CATHERINE exit their vehicle and make their way toward the scene . )', ' ( SHERIFF RORY ATWATER speaks with a couple of members of the BOMB SQUAD . )', ' ( He looks up and sees GRISSOM and CATHERINE walking toward him . )', ' ( He turns and heads toward them . )', ' [[Sheriff_Rory_Atwater]] car bomb', ' [[Sheriff_Rory_Atwater]] driver and valet are dead', ' [[Sheriff_Rory_Atwater]] another valet is critical', ' [[Sheriff_Rory_Atwater]] got at least a dozen injured', ' [[Sheriff_Rory_Atwater]] i was having dinner here ; was on my way out', "" [[Sheriff_Rory_Atwater]] it 'd gone off a couple of seconds later , you 'd be picking my badge up off the ground"", "" [[Grissom]] thank god you 're all right"", ' [[Grissom]] sheriff , did they , uh , sweep the area for secondaries ?', "" [[Sheriff_Rory_Atwater]] bomb squad says it 's all clear"", "" [[Catherine]] we 'll photo-document the scene"", ' [[Catherine]] overalls from all angles', ' [[Catherine]] aerials as well', ' ( Suddenly consecutive gunfire rings out in the area . )', ' ( GRISSOM grabs CATHERINE and pushes her toward the nearest vehicle to shield her from the gunfire . )', ' ( The SHERIFF ducks down and heads for the vehicle as well . )', ' ( Uninjured people scream and run for cover . )', ' ( The gunfire continues . )', ' ( GRISSOM stays where he his using his body to cover CATHERINE . )', ' ( The SHERIFF draws his gun and stands up looking around for the shooter . )', ' ( GRISSOM looks around . )', ' ( The gunfire stops . )']",0,None,0,0,Crime,0.694977343082428,1
11,11,11,"[' [[Brass]] roger dunbar !', ' [[Brass]] open up !', ' [[Brass]] las vegas police !', ' ( BRASS kicks the door open and enters the residence with his gun drawn . )', ' ( OFFICERS follow him inside . )', ' ( Together the search the residence . )', ' ( GRISSOM approaches the door standing just outside . )', ' ( The OFFICERS walk out of the rooms and reholster their guns . )', ' [[Officer]] clear', ' [[Brass]] stand down', ' ( The OFFICERS leave the apartment . )', ' [[Brass]] good job , guys', ' ( GRISSOM and CATHERINE walk into the apartment . )', ' [[Brass]] okay , well', ' [[Brass]] this guy was obviously on a week-to-week lease', ' ( The residence is sparse at best . )', "" ( There 's a mattress on the floor in the corner of the room . )"", ' ( GRISSOM and CATHERINE walk into the bedroom . )', ' ( CATHERINE looks a the closet . )', ' [[Catherine]] left some clothes behind ... and a paper shredder', "" [[Catherine]] i 'll bag it"", ' ( GRISSOM checks the bathroom out . )', ' ( BRASS looks at CATHERINE . )', ' [[Brass]] no sign of any bomb-making material', "" [[Brass]] i 'll go check the garage"", ' ( BRASS walks out . )', ' ( GRISSOM bags the toothbrush . )', ' ( CATHERINE looks at the contents on the table : a book and some magazines . )', ' ( On the cover of the magazine , she finds some written impressions . )', ' ( She opens her kit . )', ' ( In the bathroom , GRISSOM looks through the trash . )', ' ( He finds a discarded band-aid . )', ' ( In the next room , CATHERINE dusts the magazine cover . )', ' ( GRISSOM steps out of the bathroom as she reads the writing . )', "" [[Catherine]] 'dr amerian , 4:00 p.m ' oh , today"", ' ( CATHERINE turns to look at GRISSOM . )', "" [[Catherine]] i 'll make an appointment""]",0,None,1,0,Crime,0.6822545528411865,1
21,21,21,"[' ( RONNIE LITRE goes over his findings with CATHERINE . )', ' [[Ronnie_Litre]] okay , i reconstructed the contents of the paper shredder', ' [[Ronnie_Litre]] five bills', "" [[Ronnie_Litre]] all in roger dunbar 's name"", ' [[Ronnie_Litre]] addressed to 2175 la pressa', ' ( A close up of the document reads: )', ' [[Catherine]] mm-hmm', ' [[Catherine]] his apartment', ' [[Ronnie_Litre]] okay , top two are credit card bills', ' [[Ronnie_Litre]] both visa', ' [[Ronnie_Litre]] separate accounts', ' ( A close up of the document reads: )', ' ( A close up of a second document reads: )', ' [[Catherine]] roger a. dunbar', ' [[Catherine]] roger b. dunbar', "" [[Catherine]] that 's an easy way to separate out expenses"", ' [[Ronnie_Litre]] check out the gas bills', ' [[Ronnie_Litre]] three different meters', ' [[Catherine]] 2175 la pressa', ' ( The next document reads: )', ' [[Catherine]] 822 devon , mesquite', ' ( The next document reads: )', ' [[Catherine]] 1845 galewood , henderson', ' ( GREG walks into the lab . )', "" [[Greg]] hey , got the dna results back from that bloody band-aid that grissom found at dunbar 's apartment"", ' [[Greg]] compared it to his dna', ' [[Greg]] not a match', ' [[Greg]] but i did find seven alleles in common', ' [[Catherine]] his son', ' [[Greg]] no', "" [[Greg]] it 's female"", ' [[Greg]] mother , sister , daughter', "" [[Catherine]] well , according to his wife , his mother 's deceased"", "" [[Catherine]] he 's an only child"", ' [[Catherine]] so , that leaves a daughter', "" [[Catherine]] well , there 's no way there was a kid at that apartment"", ' [[Ronnie_Litre]] well , maybe she was living in henderson', "" [[Catherine]] forget 'secret agent ' roger dunbar was living a secret life""]",0,None,0,0,Crime,0.619343638420105,1
30,30,30,"[' ( CATHERINE puts the bagged vice grips on the table . )', "" [[Catherine]] we found these pliers in your car 's glove box"", ' [[Catherine]] you used them to fix the hose bib', ' [[Catherine]] and to ... make a bomb', "" [[Grissom]] mrs dunbar ... how long have you known about roger 's double life ?"", "" [[Beth_Dunbar]] his other wife 's name is debbie"", "" [[Beth_Dunbar]] once or twice a year he 'd call me by that name"", ' [[Beth_Dunbar]] i ignored it', "" [[Grissom]] it 's very difficult for two people to live a lie , let alone three"", ' [[Beth_Dunbar]] look , when roger and i were together , he was a good husband', ' [[Beth_Dunbar]] terrific father', ' [[Beth_Dunbar]] it was almost like being in a state of suspended honeymoon', ' [[Grissom]] really ?', ' [[Grissom]] so what changed ?', ' [[Beth_Dunbar]] he asked me to get his dirty laundry out of the trunk of his car', ' ( Quick flashback to : BETH opens the car trunk and reaches in to get the laundry . )', ' ( She also sees the bag next to it . )', ' [[Beth_Dunbar]] there was a plastic bag with all the makings of a volcano', ' [[Beth_Dunbar]] including the stars i had hand-cut for my son', ' ( She reaches into the bag and picks up the gold stars . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[Beth_Dunbar]] i 'd always suspected there was another woman , but never"", ' [[Beth_Dunbar]] another family', ' [[Beth_Dunbar]] so', ' [[Beth_Dunbar]] two weeks ago sunday , i followed him', ' [[Beth_Dunbar]] he , uh , dropped off his rental car and walked to some apartment building', ' [[Beth_Dunbar]] then he changed his clothes , and got into a nicer car , and drove out to henderson', "" [[Catherine]] why did n't you just leave him ?"", ' [[Catherine]] turn him in ?', ' [[Beth_Dunbar]] he made a fool out of me', ' [[Beth_Dunbar]] a mockery of our life', ' [[Catherine]] mrs dunbar , you killed three innocent people', ' [[Beth_Dunbar]] that was never my intention', ' [[Beth_Dunbar]] that bomb was supposed to go off at 8:30 on his way to the airport', ' [[Grissom]] why a bomb ?', "" [[Beth_Dunbar]] it , it 's not much harder to make a bomb than a volcano""]",1,Motive,1,1,Crime,0.6178567409515381,1
8,8,8,"[' ( Scene opens on a close up of two prints , side-by-side , on the monitor screen . )', ' ( The computer is trying to match the print through the database . )', ' ( Different angle on the room . )', ' ( SARA sits behind the monitor while WARRICK watches next to her . )', ' ( The computer beeps . )', ' ( Back to the monitor to show the print match . )', "" [[Sara]] it 's a match"", ' [[Sara]] prt on the hot tub dial was sam hopkins', ' ( Monitor shows the following information: )', "" [[Warrick]] rueben 's manager ?"", ' [[Warrick]] amelia was butt-naked in the hot tub', ' [[Warrick]] what was he doing in her room tweaking dials ?', "" [[Sara]] while her husband 's onstage ?"", ' ( GREG walks into the lab . )', ' [[Greg]] spectroscopy just got back', ' [[Greg]] hydrofluoric acid in her system', "" [[Sara]] is n't that an industrial solvent ?"", ' [[Greg]] high-powered stuff', ' [[Greg]] mainly used to remove rust , clean glass , brighten aluminum , dissolve silicas ... and commit murder', ' [[Warrick]] she was poisoned', ' [[Warrick]] that would explain her heart attack']",1,Death cause,0,1,Crime,0.5909463763237,1
10,10,10,"["" ( BRASS interview 's the MANAGER . )"", ' [[Brass]] according to the dmv , the camaro was one of yours , is that right ?', ' [[Manager]] yeah , it was rented to an adam watson', ' [[Manager]] waived insurance', ' [[Manager]] government discount', ' [[Brass]] well , we have reason to believe mr watson was a us air marshal', ' [[Manager]] right', ' [[Manager]] how could i forget him ?', ' [[Manager]] he threw it in my face when i told him we were out of compacts', ' ( Quick flashback to : ADAM WATSON shows the MANAGER his badge . )', "" [[Adam_Watson]] i 'm a us air marshal , okay ?"", ' [[Adam_Watson]] i travel for a living', "" [[Adam_Watson]] i do n't need this crap"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Brass]] but you found him a car', ' ( Quick flashback to : The MANAGER responds . )', "" [[Manager]] i 'll put you in a full-size and wo n't charge you for the difference"", ' [[Adam_Watson]] no , forget it', ' ( He turns , looks around and sees the Camaro parked just outside the windows . )', "" [[Adam_Watson]] i 'll take the camaro"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Brass]] what time was that ?', ' [[Manager]] vehicle entered the lot at 9:31 p.m. mr watson drove out nine minutes later', ' [[Brass]] thanks a lot', ' ( BRASS turns to head back toward GRISSOM . )', ' ( The MANAGER follows him . )', ' [[Manager]] the guy worked for homeland security', ' [[Manager]] you think maybe some terrorist blew him up ?', "" [[Brass]] you 'll be the first to know"", ' ( BRASS reaches GRISSOM . )', "" [[Brass]] well , it 's been confirmed"", ' [[Brass]] the driver , adam watson , was a federal air marshal', ' [[Grissom]] so , one of us needs to call the sheriff', "" [[Brass]] i 'll flip you for it"", ' [[Grissom]] well , before we make that call , what time did the air marshal drive off the lot ?', ' [[Brass]] nine-forty', ' [[Brass]] why ?', ' [[Grissom]] well , the bomb went off thirty minutes later', ' [[Grissom]] it takes that long to get from here to the orpheus', "" [[Brass]] so you 're saying the bomb was already in the car when he drove out ?"", "" [[Brass]] well , that ca n't be"", ' [[Brass]] according to the manager , the camaro was only in the lot for , uh , nine minutes', ' [[Grissom]] well , it takes longer than that to hard-wire a bomb', ' [[Grissom]] which can only mean that the bomb was already in the car when it was returned', ' [[Brass]] so , who rented the car before him ?']",0,None,1,0,Crime,0.5744836926460266,0
